pair_id,group_id,ESP_original,SHIWILU_original,ESP_normalizado,SHIWILU_normalizado,source,source_pair_id,has_audit_flags
U03160,G02935,"En cambio yo (me fui a vivir) por los dos cerros que forman como una boca abierta"" dijo.",Kui’na laweklateklupa' tullima.,en cambio yo (me fui a vivir) por los dos cerros que forman como una boca abierta dijo.,kui'na laweklateklupa' tullima.,pdf_textos,T013_N014,True
U02399,G02174,Antes cuando era niñita hablaba bonito el shiwilu.,Napi’ wilashakuñamu asu’ Shiwilu la’la’ mushasu’ lunek.,antes cuando era niñita hablaba bonito el shiwilu.,napi' wilashakuñamu asu' shiwilu la'la' mushasu' lunek.,pdf_textos,T003_N006,True
U02674,G02449,Quisieron hacerle comer pero Arákayu no quiso.,Yaaurañini’ma Arakayu luwanchiñi.,quisieron hacerle comer pero arákayu no quiso.,yaaurañini'ma arakayu luwanchiñi.,pdf_textos,T007_N094,True
U01695,G01498,Tiene barba.,AMU UTEK'WAÑI,tiene barba.,amu utek'wañi,flashcards,P01695,False
U01413,G01234,Preparé cena.,KALUTULEK,preparé cena.,kalutulek,flashcards,P01413,False
U01108,G00965,Soy inocente.,MA'NEN NU'CHI'NEK,soy inocente.,ma'nen nu'chi'nek,flashcards,P01108,False
U02570,G02345,"perros que ladran, bebes que lloran, (gente) que chanca barbasco, que cortan leña, que se llaman.","ñiñi’wa pekla’su’, wawaser willek’a’su’, llise’nkasu’, diwek’erkasu’, peklu’terkasu’.","perros que ladran, bebes que lloran, (gente) que chanca barbasco, que cortan leña, que se llaman.","ñiñi'wa pekla'su', wawaser willek'a'su', llise'nkasu', diwek'erkasu', peklu'terkasu'.",pdf_textos,T006_N060,True
U01009,G00872,¡Compruébalo!,¡LLI'KER' MUPALLINPA'!,¡compruébalo!,¡lli'ker' mupallinpa'!,flashcards,P01009,False
U01357,G01184,Deme esos.,ENKA'U NANALUSA',deme esos.,enka'u nanalusa',flashcards,P01357,False
U00438,G00355,Tom camina.,TOM DEKKUNTULLI,tom camina.,tom dekkuntulli,flashcards,P00438,False
U00080,G02022,Espera.,WA'TENKER',espera.,wa'tenker',flashcards,P00080,True
U00248,G02022,Un momento.,WA'TENKER',un momento.,wa'tenker',flashcards,P00248,True
U02247,G02022,Un momentito.,WA'TENKER',un momentito.,wa'tenker',flashcards,P02247,True
U02049,G01832,Estoy ayudando.,KATU' PA'TAPALEK,estoy ayudando.,katu' pa'tapalek,flashcards,P02049,False
U02234,G02009,¿Los conoces?,¿LUWER'CHAPADEKLA?,¿los conoces?,¿luwer'chapadekla?,flashcards,P02234,False
U02168,G01948,Estudiamos francés.,ÑINCHITAPALLIDEK FRANCES,estudiamos francés.,ñinchitapallidek frances,flashcards,P02168,False
U01094,G00953,Seré libre.,INAPI ÑECHEK,seré libre.,inapi ñechek,flashcards,P01094,False
U02810,G02585,"¡Cuándo habrá sucedido eso,","¡Enpi’pui’pa’ nana nu’su’ ña’su’,","¡cuándo habrá sucedido eso,","¡enpi'pui'pa' nana nu'su' ña'su',",pdf_textos,T007_N230,True
U02772,G02547,dijeron las muchachas.,tullina’ sha’walusa’.,dijeron las muchachas.,tullina' sha'walusa'.,pdf_textos,T007_N192,True
U01098,G00957,Soy doctor.,DOKTOR NUKA'KA,soy doctor.,doktor nuka'ka,flashcards,P01098,False
U03013,G02788,Ahora las mujeres se pintan sus caras.,Ipa'la asu' shaya'lusa' inllinsellina' asu' ladanenna'.,ahora las mujeres se pintan sus caras.,ipa'la asu' shaya'lusa' inllinsellina' asu' ladanenna'.,pdf_textos,T010_N181,False
U00874,G00747,Recuérdalo.,LI'INUTER',recuérdalo.,li'inuter',flashcards,P00874,False
U02341,G02116,"se la extrae, se la pela.","uka’lek, eksu’lek.","se la extrae, se la pela.","uka'lek, eksu'lek.",pdf_textos,T002_N008,True
U00046,G00735,¡Gracias!,¡YUSPEINET'ECHUN!,¡gracias!,¡yuspeinet'echun!,flashcards,P00046,True
U00859,G00735,¡Muchas gracias!,¡YUSPEINET'ECHUN!,¡muchas gracias!,¡yuspeinet'echun!,flashcards,P00859,True
U01271,G01106,Ustedes primero.,NANENTU KENMAMA',ustedes primero.,nanentu kenmama',flashcards,P01271,False
U01288,G01119,Sobrevivió.,CHIMINLLINKEKLA NAMPILLI,sobrevivió.,chiminllinkekla nampilli,flashcards,P01288,False
U01566,G01377,Podríamos caminar.,YENNITUWINASKUDEK DEK'KUNTAK,podríamos caminar.,yennituwinaskudek dek'kuntak,flashcards,P01566,False
U01189,G01032,¡Gracias nuevamente!,¡YUSPEINET'ECHUN NANAPU'SI'LA!,¡gracias nuevamente!,¡yuspeinet'echun nanapu'si'la!,flashcards,P01189,False
U01625,G01436,Estabas ocupado.,SAKA'TAPAWINA,estabas ocupado.,saka'tapawina,flashcards,P01625,False
U00968,G00834,Hizo trampa.,TUMU'LLI,hizo trampa.,tumu'lli,flashcards,P00968,False
U02219,G01996,¿Estás embarazada?,¿KADU'LUNSU' ÑAPALA?,¿estás embarazada?,¿kadu'lunsu' ñapala?,flashcards,P02219,False
U02557,G02332,Los carbones de los árboles se quemaron bien hasta convertirse en ceniza”.,"Nala pendakilanenlusa’ musu’ ukpendalu’tek walek ima uketlli”,",los carbones de los árboles se quemaron bien hasta convertirse en ceniza.,"nala pendakilanenlusa' musu' ukpendalu'tek walek ima uketlli,",pdf_textos,T006_N047,True
U01497,G01314,Déjame intentarlo.,TA'ITULA'U TEKLE'RICHEK,déjame intentarlo.,ta'itula'u tekle'richek,flashcards,P01497,True
U01498,G01314,Déjame probarlo.,TA'ITULA'U TEKLE'RICHEK,déjame probarlo.,ta'itula'u tekle'richek,flashcards,P01498,True
U02652,G02427,(Entonces) preguntaron esos hermanos (shawala) que habían ido:,Tullina’ nana yalli’lusa’ pa’lusa’:,(entonces) preguntaron esos hermanos (shawala) que habían ido:,tullina' nana yalli'lusa' pa'lusa':,pdf_textos,T007_N072,True
U00133,G00095,Has ganado.,KANA'TULA,has ganado.,kana'tula,flashcards,P00133,False
U01548,G01360,Están cansados.,SAKA'TUSU' ÑAPALLINA',están cansados.,saka'tusu' ñapallina',flashcards,P01548,False
U03015,G02790,"Sin embargo, ahora decimos ""Está bien, eso sí viéndoles nosotros también nos cortamos nuestros cabellos, hablamos el castellano"" dijeron los abuelos ya finados.","Da'ilek, ipa'la tulekwa' ""Mullin, nanekla nana’ka lli’akwa’ kenmu'wa'nta' ipa'la enchekmapu'wa' dektuntulekwa', lunekwa' asu' Kaschilla'"", tullina' papinkuku'lusa'.","sin embargo, ahora decimos está bien, eso sí viéndoles nosotros también nos cortamos nuestros cabellos, hablamos el castellano dijeron los abuelos ya finados.","da'ilek, ipa'la tulekwa' mullin, nanekla nana'ka lli'akwa' kenmu'wa'nta' ipa'la enchekmapu'wa' dektuntulekwa', lunekwa' asu' kaschilla', tullina' papinkuku'lusa'.",pdf_textos,T010_N183,True
U02979,G02754,"A otra gente que han venido de otros pueblos queremos verles, a la gente blanca.",Ali’la muda’ nerñinanluklan weklusa’ yalli’dekllidek Dadapu muda’lusa’.,"a otra gente que han venido de otros pueblos queremos verles, a la gente blanca.",ali'la muda' nerñinanluklan weklusa' yalli'dekllidek dadapu muda'lusa'.,pdf_textos,T010_N147,True
U01111,G00968,Estoy embarazada.,KADULUNSU' ÑAPALEK,estoy embarazada.,kadulunsu' ñapalek,flashcards,P01111,False
U02061,G01844,Oí eso.,LAUK'LEK NANA,oí eso.,lauk'lek nana,flashcards,P02061,False
U01285,G01117,Me asustas.,A'IMANANTULUN,me asustas.,a'imanantulun,flashcards,P01285,False
U00403,G00327,Decí hola.,MA'PU'SIN TUKER',decí hola.,ma'pu'sin tuker',flashcards,P00403,False
U01120,G00975,Ha empezado.,TENMIANSU'LLI,ha empezado.,tenmiansu'lli,flashcards,P01120,True
U01121,G00975,Empezó.,TENMIANSU'LLI,empezó.,tenmiansu'lli,flashcards,P01121,True
U01122,G00975,Comenzó.,TENMIANSU'LLI,comenzó.,tenmiansu'lli,flashcards,P01122,True
U01484,G01302,Es emocionante.,SAKEKNANSU' NUKA'A,es emocionante.,sakeknansu' nuka'a,flashcards,P01484,False
U01235,G01074,Nos preparamos.,INSEK'DIPERLEKWA',nos preparamos.,insek'diperlekwa',flashcards,P01235,False
U01992,G01778,Escribe libros.,LLINSERCHER' KERKA'LUSA',escribe libros.,llinsercher' kerka'lusa',flashcards,P01992,False
U02525,G02300,Dice que como estaban cubiertos de chupos les dijeron:,Sa’la’wenkasu’ malek ima itudekllina’:,dice que como estaban cubiertos de chupos les dijeron:,sa'la'wenkasu' malek ima itudekllina':,pdf_textos,T006_N015,True
U02201,G01978,Me traicionaste.,WA'DANPILAPILUN,me traicionaste.,wa'danpilapilun,flashcards,P02201,False
U02581,G02356,Ahora voy a contar de qué manera vivió Arákayu en la ribera del río Pampayacu.,Ipa’la lunchek Arakayu ma’pu’si’pa’ nanpilli Panpadek ukuchik.,ahora voy a contar de qué manera vivió arákayu en la ribera del río pampayacu.,ipa'la lunchek arakayu ma'pu'si'pa' nanpilli panpadek ukuchik.,pdf_textos,T007_N001,True
U01242,G01080,Lo necesitamos.,LUWANTULLIDEK,lo necesitamos.,luwantullidek,flashcards,P01242,False
U02362,G02137,Pero anteriormente las abuelas finadas batían con el batidor “utawitunantek”.,Napi’ i’na amiku’lusa’ utawitunanteklek utawillina’.,pero anteriormente las abuelas finadas batían con el batidor utawitunantek.,napi' i'na amiku'lusa' utawitunanteklek utawillina'.,pdf_textos,T002_N029,True
U00805,G00681,Esperaré.,WA'TENTECHEK,esperaré.,wa'tentechek,flashcards,P00805,False
U01991,G01777,Sobrevivirá.,CHIMILLINKEKLA NANPICHU,sobrevivirá.,chimillinkekla nanpichu,flashcards,P01991,False
U03031,G02806,Algún día en un fierro viejo que vuela ustedes también van a viajar.,Enpi' uklli pen ala'sa' wa'natek pennu'a'su' kenmama'nta' pa'achuma'.,algún día en un fierro viejo que vuela ustedes también van a viajar.,enpi' uklli pen ala'sa' wa'natek pennu'a'su' kenmama'nta' pa'achuma'.,pdf_textos,T010_N199,False
U02100,G01881,Emborrachémonos.,LUPER'AWA',emborrachémonos.,luper'awa',flashcards,P02100,False
U01660,G01467,Vuelve aquí.,ADENCHER' ASEK,vuelve aquí.,adencher' asek,flashcards,P01660,False
U01981,G01768,¡No mientas!,¡YATUMU'TA!,¡no mientas!,¡yatumu'ta!,flashcards,P01981,False
U00492,G00405,¡No esperen!,¡YAWA'TENTUTAMA!,¡no esperen!,¡yawa'tentutama!,flashcards,P00492,False
U02231,G02006,¿Tienes hijos?,¿WILAWANPALA'?,¿tienes hijos?,¿wilawanpala'?,flashcards,P02231,False
U02592,G02367,Haciendo eso nosotros dijimos “¡Vamos a ver quiénes son esos que viven!” y vinimos a salir (del monte).,Nu’amudek i’na’ “¡Enchu lli’kunwa’ nana den ipa’ nanpipalli!” tamudek pekpiwatukellillen itullini’ma.,haciendo eso nosotros dijimos ¡vamos a ver quiénes son esos que viven! y vinimos a salir (del monte).,nu'amudek i'na' ¡enchu lli'kunwa' nana den ipa' nanpipalli! tamudek pekpiwatukellillen itullini'ma.,pdf_textos,T007_N012,True
U00057,G00046,Entre.,DA'KERKER',entre.,da'kerker',flashcards,P00057,True
U00058,G00046,Pase.,DA'KERKER',pase.,da'kerker',flashcards,P00058,True
U01569,G01380,Tenemos perro.,A'ÑAPALLIDEK ÑIÑI'WA,tenemos perro.,a'ñapallidek ñiñi'wa,flashcards,P01569,False
U03035,G02810,"Algunos mezquinaban. Volviendo de Moyobamba no querían contar cómo habían visto a las señoras, ni querian contar más, sin despedirse se iban.","Nu’unti’ma aper’kulli. Yalun’i’ñi uncha'n Muyunpakla ma'pu'si'pa' lli'lli senñulalusa', ñima nanapinta' yalun’i’ñi, ta'tula'nna' pa'llina'.","algunos mezquinaban. volviendo de moyobamba no querían contar cómo habían visto a las señoras, ni querian contar más, sin despedirse se iban.","nu'unti'ma aper'kulli. yalun'i'ñi uncha'n muyunpakla ma'pu'si'pa' lli'lli senñulalusa', ñima nanapinta' yalun'i'ñi, ta'tula'nna' pa'llina'.",pdf_textos,T010_N203,True
U00314,G00251,Estoy ocupada.,YEN'NICHI'NEK,estoy ocupada.,yen'nichi'nek,flashcards,P00314,True
U00315,G00251,Estoy ocupado.,YEN'NICHI'NEK,estoy ocupado.,yen'nichi'nek,flashcards,P00315,True
U01701,G01504,Debería venir.,WENCHA'WINSU',debería venir.,wencha'winsu',flashcards,P01701,False
U03081,G02856,"Lo vieron corriendo hacia el Pampayacu, lo siguieron pero no lo alcanzaron.","Lli'llini'ma tekka'pilasik Panpadeklupa', tupitullina' ñi kasek'i'ñina'.","lo vieron corriendo hacia el pampayacu, lo siguieron pero no lo alcanzaron.","lli'llini'ma tekka'pilasik panpadeklupa', tupitullina' ñi kasek'i'ñina'.",pdf_textos,T011_N028,False
U02407,G02182,Ellos ahora ven por mí.,Nawa’ ipa’la lli’apallinerku.,ellos ahora ven por mí.,nawa' ipa'la lli'apallinerku.,pdf_textos,T003_N014,True
U01594,G01405,¿Estabas ocupado?,¿AÑAPAWINANCHA' MA'NEN'UN'TA' NUTA'MAK?,¿estabas ocupado?,¿añapawinancha' ma'nen'un'ta' nuta'mak?,flashcards,P01594,False
U00186,G00142,Yo pagaré.,KUA PANWILEK'TE'CHEK',yo pagaré.,kua panwilek'te'chek',flashcards,P00186,False
U02988,G02763,Ya no hilaban porque habían visto las telas (en Moyobamba).,Pitetchi’ñina’ ipa' nana kapiña’su’ lli’anna’.,ya no hilaban porque habían visto las telas (en moyobamba).,pitetchi'ñina' ipa' nana kapiña'su' lli'anna'.,pdf_textos,T010_N156,True
U01390,G01513,Te creo.,LATEKLLIEN,te creo.,latekllien,flashcards,P01390,True
U01710,G01513,Te creí.,LATEKLLIEN,te creí.,latekllien,flashcards,P01710,True
U00476,G00391,Ven temprano.,WENLLER' DASU'LA,ven temprano.,wenller' dasu'la,flashcards,P00476,False
U01105,G00963,Estoy congelado.,NAKUSU' SANEKWANTULEK,estoy congelado.,nakusu' sanekwantulek,flashcards,P01105,True
U01106,G00963,Estoy helado.,NAKUSU' SANEKWANTULEK,estoy helado.,nakusu' sanekwantulek,flashcards,P01106,True
U00351,G00282,¿Está Tom?,¿ÑAPALLI TOM?,¿está tom?,¿ñapalli tom?,flashcards,P00351,False
U00906,G00777,Tom llegó.,TOM EKTU'LLI,tom llegó.,tom ektu'lli,flashcards,P00906,False
U01818,G01615,Déjame explicar.,TA'ITULA'U WINTECHEN,déjame explicar.,ta'itula'u wintechen,flashcards,P01818,False
U01722,G01525,Me divertí.,SAKEK'LEK,me divertí.,sakek'lek,flashcards,P01722,False
U01438,G01258,Lo mataré.,DEI'TECHEK,lo mataré.,dei'techek,flashcards,P01438,True
U01439,G01258,Le mataré.,DEI'TECHEK,le mataré.,dei'techek,flashcards,P01439,True
U00118,G00084,Espérame despierto.,WA'TEN'U NANPISU',espérame despierto.,wa'ten'u nanpisu',flashcards,P00118,False
U03148,G02923,"Después de matar a Sekputchek, (los jeberinos) se han esparcido, se han aborrecido.","Nana Sekputchekkui'na di'tanna, inpasetllina', inluyullina'.","después de matar a sekputchek, (los jeberinos) se han esparcido, se han aborrecido.","nana sekputchekkui'na di'tanna, inpasetllina', inluyullina'.",pdf_textos,T013_N002,True
U01435,G01255,Lo compraré.,MAPE'CHEK,lo compraré.,mape'chek,flashcards,P01435,False
U00751,G00630,¡Ponte serio!,¡ÑIKER' MUSU!,¡ponte serio!,¡ñiker' musu!,flashcards,P00751,False
U03054,G02829,"Ahora les voy a contar cómo quiza cuando vivían los antiguos indios Shawala pelearon contra los que vinieron de otro pueblo, los catellano- hablantes.","Ipa'la' winterkenma' ma'pu'si'pa’ napi’ Shawala kenma’ ñapanna’pi’la idenmalli'na' asu' nerñinalukla uklusa’lek, Kaschilla lunlusa’.","ahora les voy a contar cómo quiza cuando vivían los antiguos indios shawala pelearon contra los que vinieron de otro pueblo, los catellano- hablantes.","ipa'la' winterkenma' ma'pu'si'pa' napi' shawala kenma' ñapanna'pi'la idenmalli'na' asu' nerñinalukla uklusa'lek, kaschilla lunlusa'.",pdf_textos,T011_N001,True
U00770,G00647,Puedo compartir.,YENNITULEK A'NAÑIAK,puedo compartir.,yennitulek a'nañiak,flashcards,P00770,False
U01694,G01497,Él aceleró.,APINTA'A'TEKALLI,él aceleró.,apinta'a'tekalli,flashcards,P01694,False
U01174,G01022,Muéstrame eso.,A'LLI'U NANA,muéstrame eso.,a'lli'u nana,flashcards,P01174,False
U02679,G02454,Otros dijeron “Este Arákayu cuida los peces.,Ali’ladaper tullini’ma “Asu’ Arakayu samer luwektapalli.,otros dijeron este arákayu cuida los peces.,ali'ladaper tullini'ma asu' arakayu samer luwektapalli.,pdf_textos,T007_N099,True
U00994,G00857,¿Están seguros?,¿TEKINCHI'CHA' ÑAPALAMA?,¿están seguros?,¿tekinchi'cha' ñapalama?,flashcards,P00994,False
U00530,G00439,Ahora sé.,IPA'LA ÑINCHITULEK,ahora sé.,ipa'la ñinchitulek,flashcards,P00530,False
U02157,G01937,Mira cuidadosamente.,LLI'KER' UTI'LAKLA,mira cuidadosamente.,lli'ker' uti'lakla,flashcards,P02157,False
U00584,G00485,Es mío.,KUAKIN NUKA'A,es mío.,kuakin nuka'a,flashcards,P00584,False
U03091,G02866,"Ahora vamos a vivir así, ahora ya no vamos a pandillar todo el pueblo.","Nu'su' ipa'la ñaterwa', ñi kenmu'wa' ipa'la chu'kenapi'nterwa' iñer ñinanlu'.","ahora vamos a vivir así, ahora ya no vamos a pandillar todo el pueblo.","nu'su' ipa'la ñaterwa', ñi kenmu'wa' ipa'la chu'kenapi'nterwa' iñer ñinanlu'.",pdf_textos,T011_N038,False
U00700,G00586,Somos pobres.,KULLIKER'WI'ÑIDEK,somos pobres.,kulliker'wi'ñidek,flashcards,P00700,False
U00094,G00425,Estoy afectado.,MUIN'SU' ÑAPALEK,estoy afectado.,muin'su' ñapalek,flashcards,P00094,True
U00514,G00425,Estoy aburrida.,MUIN'SU' ÑAPALEK,estoy aburrida.,muin'su' ñapalek,flashcards,P00514,True
U00911,G00781,Tom escapó.,TOM CHI'YE'KLLI,tom escapó.,tom chi'ye'klli,flashcards,P00911,False
U02622,G02397,"No tiene nada, no tiene hijos, no tiene perro, no tiene gallinas, no tiene nada”.","Ñi ma’wi’ñi, wilawi’ñi, ñi ñiñi’wi’ñi, wa’dantekwi’ñi, ñi ma’wi’ñi”.","no tiene nada, no tiene hijos, no tiene perro, no tiene gallinas, no tiene nada.","ñi ma'wi'ñi, wilawi'ñi, ñi ñiñi'wi'ñi, wa'dantekwi'ñi, ñi ma'wi'ñi.",pdf_textos,T007_N042,True
U00144,G00104,Ven a beber,UENCHER',ven a beber,uencher',flashcards,P00144,False
U00182,G00139,Sonreí.,YAMERLADALEK',sonreí.,yamerladalek',flashcards,P00182,False
U02838,G02613,"diferente lengua hablarán, decimos.","nerpi’la la’la’ ipa’ lunpallina’, ta’kawa’su’.","diferente lengua hablarán, decimos.","nerpi'la la'la' ipa' lunpallina', ta'kawa'su'.",pdf_textos,T010_N006,True
U01023,G00885,¿Luzco bien?,¿LLITAPALEK MUSU'?,¿luzco bien?,¿llitapalek musu'?,flashcards,P01023,False
U01605,G01416,¿Quién gana?,¿DEN KANA'TULLI?,¿quién gana?,¿den kana'tulli?,flashcards,P01605,False
U00233,G00183,Déjalo.,TAI'TULER',déjalo.,tai'tuler',flashcards,P00233,False
U03028,G02803,"¡Imaginate, ellos sin saber leer!","Enta'n, nawa' kerka' ñinchilli'npu'la'pi'na'.","¡imaginate, ellos sin saber leer!","enta'n, nawa' kerka' ñinchilli'npu'la'pi'na'.",pdf_textos,T010_N196,False
U03022,G02797,"“Antes cuando yo era niño he escuchado que en ese camino de Moyobamba perecieron, el Duende Puro Hueso les comió” dijeron.","“Napi’, kuanta’ wilakuñamu laukta’kasu’ nana Muyunpa inchilalak taker’llina’, Lansi’ Wa’danler ka’deklli” tullina’.","antes cuando yo era niño he escuchado que en ese camino de moyobamba perecieron, el duende puro hueso les comió dijeron.","napi', kuanta' wilakuñamu laukta'kasu' nana muyunpa inchilalak taker'llina', lansi' wa'danler ka'deklli tullina'.",pdf_textos,T010_N190,True
U02144,G01924,Están bailando.,LANSA'PALLINA',están bailando.,lansa'pallina',flashcards,P02144,False
U02867,G02642,"Eso los viejos que saben hacer entender, que saben interpretar, van a hacerles entender nuestros sueños,","Nanapu’a’su’ taserpilusa’ ñinchia’lachekterkasu’, ñinchilawer’erkasu’ a’lachektetchuna’, laweretchuna’ ma’tusui’pa’ wa’lata’kawa’su’.","eso los viejos que saben hacer entender, que saben interpretar, van a hacerles entender nuestros sueños,","nanapu'a'su' taserpilusa' ñinchia'lachekterkasu', ñinchilawer'erkasu' a'lachektetchuna', laweretchuna' ma'tusui'pa' wa'lata'kawa'su'.",pdf_textos,T010_N035,True
U01152,G01005,Entró Mary.,DA'KERLLI MARI,entró mary.,da'kerlli mari,flashcards,P01152,False
U01926,G01717,Estás invitado.,PEKLUPI NUKA'MA,estás invitado.,peklupi nuka'ma,flashcards,P01926,False
U03175,G02950,A los niños varoncitos los llamó.,Wilalusa' enmu'pinenwawalusa' ima peklu'deklli.,a los niños varoncitos los llamó.,wilalusa' enmu'pinenwawalusa' ima peklu'deklli.,pdf_textos,T013_N029,False
U02554,G02329,"“Jefe, han quemado Pampayacu, todos están pereciendo quemados... los que pescaban” dijeron.","“Wa’an, Panpadek di’setchullina’, iñer uki’tapilallina’.... purwanlusa’” itullima.","jefe, han quemado pampayacu, todos están pereciendo quemados... los que pescaban dijeron.","wa'an, panpadek di'setchullina', iñer uki'tapilallina'.... purwanlusa' itullima.",pdf_textos,T006_N044,True
U01553,G01365,Tom recuerda.,TOM LLI'INUTAPALLI,tom recuerda.,tom lli'inutapalli,flashcards,P01553,False
U01505,G01321,Vayamos abajo.,NUWANTA'WA',vayamos abajo.,nuwanta'wa',flashcards,P01505,False
U02077,G01860,Es engañoso.,TUMU'TEK' NUKA'A,es engañoso.,tumu'tek' nuka'a,flashcards,P02077,False
U00966,G00832,Sos grande.,A'LLIUPIKEN NUKA'MA,sos grande.,a'lliupiken nuka'ma,flashcards,P00966,False
