CODIGO,ESP,SHIWILU,Grabado?,Defectuosos?,
,Prepararé algo de café.,,,,
,¿Puedo traerte un café?,,,,
,¿Quién quiere más café?,,,,
,¿Quieres que haga café?,,,,
,¿Quisieras algo de café?,,,,
,¿Alguien quiere más café?,,,,
,Importamos café de Brasil.,,,,
,¿Dónde puedo comprar café?,,,,
,¿Quieres que prepare café?,,,,
,Esté café está requete-cargado.,,,,
,Soy alérgica al maíz.,,,,
,¿Estás hablando de mí?,,,,
,Estaba hablando de Tom.,,,,
,Estoy hablando con Tom.,,,,
,La gente está hablando.,,,,
,No está hablando nadie.,,,,
,¿De qué estás hablando?,,,,
,¿Estás hablando de Tom?,,,,
,Estaba hablando de ropa.,,,,
,Disfruto hablando con él.,,,,
,"Te estamos hablando, Tom.",,,,
,¿De quién estás hablando?,,,,
,¿Estabais hablando de mí?,,,,
,¿Está hablando en inglés?,,,,
,Tom está hablando dormido.,,,,
,¿Con quién están hablando?,,,,
,¿Con quién estás hablando?,,,,
,¿Están hablando en inglés?,,,,
,Está hablando por teléfono.,,,,
,Mary está hablando dormida.,,,,
,¿De qué estábamos hablando?,,,,
,¿De quién estaban hablando?,,,,
,¿Estáis hablando en inglés?,,,,
,¿Están hablando en francés?,,,,
,¿Está Ud. hablando conmigo?,,,,
,Estoy hablando por teléfono.,,,,
,¿Con quién estabas hablando?,,,,
,"Francamente hablando, lo odio.",,,,
,¿Estoy hablando conmigo mismo?,,,,
,¿Acaso estaba hablando contigo?,,,,
,¿Estoy hablando demasiado rápido?,,,,
,Atraparon zorros con cepos.,,,,
,Lo enviaron a combatir.,,,,
,Tom es un salvavidas.,,,,
,No debería ser así.,,,,
,Debería ir a Boston.,,,,
,Debería irme a casa.,,,,
,¿Por qué debería ir?,,,,
,Creo que debería irme.,,,,
,Debería leer el libro.,,,,
,Tom debería saber eso.,,,,
,Yo debería tomar esto.,,,,
,Debería demandar a Tom.,,,,
,Debería hablar con Tom.,,,,
,Debería irme a acostar.,,,,
,En verdad debería irme.,,,,
,Esto debería ser fácil.,,,,
,Tom debería irse ahora.,,,,
,¿Por qué debería pagar?,,,,
,¿Qué debería hacer Tom?,,,,
,Debería ir con vosotras.,,,,
,Debería ir con vosotros.,,,,
,Sé que debería quedarme.,,,,
,Tal vez debería hacerlo.,,,,
,Tom debería ser avisado.,,,,
,¿Hacia dónde debería ir?,,,,
,Debería haber comido más.,,,,
,Debería haber dicho algo.,,,,
,La gente debería lavarse.,,,,
,No debería haberlo hecho.,,,,
,Tom debería hablar menos.,,,,
,Tom debería ir partiendo.,,,,
,¿Debería asear mi cuarto?,,,,
,¿Por qué debería creerte?,,,,
,¿Por quién debería votar?,,,,
,¿Qué debería haber hecho?,,,,
,¿Qué debería hacer ahora?,,,,
,Debería darte las gracias.,,,,
,Debería haber ido contigo.,,,,
,Debería haberme ido antes.,,,,
,Debería relajarse un poco.,,,,
,Debería tener más cuidado.,,,,
,Esto no debería repetirse.,,,,
,La gente debería trabajar.,,,,
,No debería estar riéndome.,,,,
,No debería haberte besado.,,,,
,¿A quién debería informar?,,,,
,¿Debería cortarme el pelo?,,,,
,¿Dónde debería poner esto?,,,,
,¿Por qué debería ayudarte?,,,,
,¿Qué postre debería tomar?,,,,
,Alguien debería decir algo.,,,,
,Debería quitarse su abrigo.,,,,
,Pienso que debería hacerlo.,,,,
,Tom debería haberlo sabido.,,,,
,Tom debería ser felicitado.,,,,
,Creo que debería intentarlo.,,,,
,Debería haber usado guantes.,,,,
,Siento que debería ayudarle.,,,,
,Tom debería regresar pronto.,,,,
,Tom debería ser recriminado.,,,,
,¿Debería abrir las ventanas?,,,,
,¿Por qué debería escucharte?,,,,
,¿Por qué debería interferir?,,,,
,Esto debería ser interesante.,,,,
,¿Debería inventar una excusa?,,,,
,Debería darse unas vacaciones.,,,,
,Debería habéroslo dicho antes.,,,,
,Nunca debería haberlo comprado.,,,,
,Debería haberlo terminado antes.,,,,
,Nunca debería haberte escuchado.,,,,
,Quizás debería estudiar francés.,,,,
,Él llegó al fin.,,,,
,Él llegó por fin.,,,,
,Él llegó a tiempo.,,,,
,Tom llegó al hotel.,,,,
,Tom llegó a tiempo.,,,,
,Tom llegó el lunes.,,,,
,Tom llegó el último.,,,,
,Ella llegó la última.,,,,
,Él llegó aquí anoche.,,,,
,Llegó más bien tarde.,,,,
,Él llegó poco después.,,,,
,El tren llegó puntual.,,,,
,Tom llegó esta mañana.,,,,
,¿Cuándo llegó él aquí?,,,,
,Cuando llegó hice café.,,,,
,El avión llegó puntual.,,,,
,El taxi atrasado llegó.,,,,
,Mary llegó al hospital.,,,,
,¿Cuándo llegó Tom aquí?,,,,
,Me pregunto quien llegó.,,,,
,Él llegó demasiado pronto.,,,,
,Finalmente llegó al hotel.,,,,
,Tom llegó acarreando algo.,,,,
,Nuestro tren llegó puntual.,,,,
,¿Te gusta el jugo?,,,,
,Este jugo sabe amargo.,,,,
,Prefiero leche que jugo.,,,,
,Tomás está tomando jugo.,,,,
,¿Compraron ellos el jugo?,,,,
,Estos son nuestros escritorios.,,,,
,Las puertas están cerradas.,,,,
,Ellas ayudaron a Tom.,,,,
,Ellos ayudaron a Tom.,,,,
,Vamos a arreglar cuentas.,,,,
,Deberías arreglar tu coche.,,,,
,¿Cómo pretendes arreglar esto?,,,,
,¿Cómo pretendéis arreglar esto?,,,,
,¿Podés arreglar mi computadora?,,,,
,Se quedaron sin palabras.,,,,
,Era difícil al principio.,,,,
,Fue difícil al principio.,,,,
,Empecemos por el principio.,,,,
,Al principio estaba confundida.,,,,
,Su discurso nos conmovió.,,,,
,Su gentileza me conmovió.,,,,
,Me conmovió su amabilidad.,,,,
,Su amabilidad me conmovió.,,,,
,Esto realmente me conmovió.,,,,
,No lo puedo oír.,,,,
,No lo puedo ver.,,,,
,Puedo ver a Tom.,,,,
,Yo no puedo ver.,,,,
,Puedo ver la luz.,,,,
,¿Puedo ir con él?,,,,
,No lo puedo decir.,,,,
,No me puedo mover.,,,,
,No puedo con ella.,,,,
,No puedo ver nada.,,,,
,No te puedo parar.,,,,
,¿Puedo ir al baño?,,,,
,¿Puedo ir con Tom?,,,,
,No lo puedo culpar.,,,,
,No lo puedo sentir.,,,,
,No me puedo quedar.,,,,
,No me puedo quejar.,,,,
,No puedo vivir así.,,,,
,No te puedo mentir.,,,,
,Puedo ayudar a Tom.,,,,
,Saben que no puedo.,,,,
,Sabes que no puedo.,,,,
,Yo no puedo ayudar.,,,,
,Yo no puedo bailar.,,,,
,Yo puedo hacer eso.,,,,
,Yo puedo hacer más.,,,,
,Yo puedo ser bueno.,,,,
,Yo puedo ser justo.,,,,
,¡No lo puedo creer!,,,,
,¿Puedo irme a casa?,,,,
,Casi no puedo oírte.,,,,
,Lo puedo hacer ahora,,,,
,Lo puedo hacer solo.,,,,
,No me puedo acordar.,,,,
,No puedo creer esto.,,,,
,No puedo entrar ahí.,,,,
,No puedo ir contigo.,,,,
,No puedo morir aquí.,,,,
,No puedo mover esto.,,,,
,No puedo ni mirarte.,,,,
,Puedo cuidar de Tom.,,,,
,Yo no puedo manejar.,,,,
,Yo pienso que puedo.,,,,
,Yo puedo hacer esto.,,,,
,¿Me lo puedo probar?,,,,
,¿Puedo usar el baño?,,,,
,¿Puedo usar su baño?,,,,
,¿Puedo yo hacer eso?,,,,
,No lo puedo aguantar.,,,,
,No lo puedo alcanzar.,,,,
,No lo puedo explicar.,,,,
,No puedo beber leche.,,,,
,No puedo caminar más.,,,,
,No puedo comer carne.,,,,
,No puedo dormir bien.,,,,
,No puedo esperar más.,,,,
,No puedo hacerlo más.,,,,
,No puedo rezar ahora.,,,,
,Puedo esperar por ti.,,,,
,Puedo ganar esta vez.,,,,
,Puedo hablar con Tom.,,,,
,Puedo leer sin gafas.,,,,
,Puedo oler el océano.,,,,
,Puedo vivir sin esto.,,,,
,Sé que puedo hacerlo.,,,,
,Veré qué puedo hacer.,,,,
,Yo no puedo conducir.,,,,
,Yo no puedo mentirte.,,,,
,Yo puedo comprar dos.,,,,
,Yo puedo comprar uno.,,,,
,Yo puedo hacer ambos.,,,,
,Yo puedo leer mentes.,,,,
,¿Cómo puedo yo pagar?,,,,
,¿Puedo abrir la caja?,,,,
,¿Puedo apagar la luz?,,,,
,¿Puedo comer un poco?,,,,
,¿Puedo confiar en ti?,,,,
,¿Puedo ir a trabajar?,,,,
,¿Puedo ir yo también?,,,,
,¿Puedo pasar al baño?,,,,
,¿Puedo poner la mesa?,,,,
,¿Puedo salir a jugar?,,,,
,¿Puedo usar el móvil?,,,,
,¿Qué puedo hacer aún?,,,,
,¿Te puedo decir algo?,,,,
,Ahora no puedo hablar.,,,,
,No me puedo controlar.,,,,
,No puedo aceptar esto.,,,,
,No puedo cambiar esto.,,,,
,No puedo decirte nada.,,,,
,No puedo dejar Boston.,,,,
,No puedo escribir más.,,,,
,No puedo evitarlo más.,,,,
,No puedo hablar ahora.,,,,
,No puedo hacerlo sola.,,,,
,No puedo hacerlo solo.,,,,
,No puedo irme todavía.,,,,
,No puedo permitir eso.,,,,
,No puedo trabajar así.,,,,
,No puedo trabajar más.,,,,
,Puedo andar a caballo.,,,,
,Puedo leer en francés.,,,,
,Puedo pagar más tarde?,,,,
,Puedo tomar un recado.,,,,
,Yo puedo nadar rápido.,,,,
,¿Puedo abrir los ojos?,,,,
,¿Puedo abrir una lata?,,,,
,¿Puedo apagar la tele?,,,,
,¿Puedo hablar con Tom?,,,,
,¿Puedo hacer una foto?,,,,
,¿Puedo pasar la noche?,,,,
,¿Puedo pedir un favor?,,,,
,¿Puedo sacar una foto?,,,,
,¿Puedo tocar el piano?,,,,
,¿Puedo ver tu permiso?,,,,
,¿Puedo volver a verte?,,,,
,¿Te puedo visitar hoy?,,,,
,Me puedo defender sola.,,,,
,No puedo beber alcohol.,,,,
,No puedo besarte ahora.,,,,
,No puedo evitar llorar.,,,,
,No puedo hacerlo ahora.,,,,
,No puedo permitir esto.,,,,
,No puedo prometer nada.,,,,
,Puedo coger el autobús.,,,,
,Puedo volver a hacerlo.,,,,
,Tal vez puedo ayudarte.,,,,
,Yo puedo hablar inglés.,,,,
,Yo puedo ser razonable.,,,,
,¿Puedo abrir esta caja?,,,,
,¿Puedo abrir la puerta?,,,,
,¿Puedo apagar la radio?,,,,
,¿Puedo dar una mordida?,,,,
,¿Puedo empezar a comer?,,,,
,¿Puedo encender la luz?,,,,
,¿Puedo pagar a crédito?,,,,
,¿Puedo salir a caminar?,,,,
,¿Puedo traerte un café?,,,,
,¿Puedo usar este lápiz?,,,,
,¿Puedo verte más tarde?,,,,
,No puedo aguantarlo más.,,,,
,No puedo rendirme ahora.,,,,
,Puedo enseñarte a cazar.,,,,
,Puedo ir allá caminando.,,,,
,Puedo montar un caballo.,,,,
,Puedo pelar una manzana.,,,,
,Yo puedo atestiguar eso.,,,,
,¿Con quién puedo hablar?,,,,
,¿Puedo abrir la ventana?,,,,
,¿Puedo darte un consejo?,,,,
,¿Puedo dejar un mensaje?,,,,
,¿Puedo entrar ahí ahora?,,,,
,¿Puedo hacer fotos aquí?,,,,
,¿Puedo llevar a alguien?,,,,
,¿Puedo pagar con cheque?,,,,
,¿Puedo pediros un favor?,,,,
,¿Puedo pedirte un favor?,,,,
,¿Puedo sacar fotos aquí?,,,,
,¿Puedo sacarte una foto?,,,,
,¿Puedo ser el siguiente?,,,,
,¿Puedo tomarle una foto?,,,,
,¿Puedo tomar su mensaje?,,,,
,¿Puedo traerle algo más?,,,,
,¿Puedo usar tu teléfono?,,,,
,¿Puedo ver su pasaporte?,,,,
,¿Puedo verte un momento?,,,,
,¿También puedo venir yo?,,,,
,Creo que puedo manejarlo.,,,,
,No puedo contártelo todo.,,,,
,No puedo evitar quererla.,,,,
,No puedo ser responsable.,,,,
,Puedo cantarla en inglés.,,,,
,Puedo regresar más tarde.,,,,
,Puedo sacarte de prisión.,,,,
,Puedo ser muy persuasivo.,,,,
,¿Puedo ayudarla con algo?,,,,
,¿Puedo cerrar la ventana?,,,,
,¿Puedo descansar un poco?,,,,
,¿Puedo hablar en francés?,,,,
,¿Puedo invitaros a cenar?,,,,
,¿Puedo invitarte a cenar?,,,,
,¿Puedo preguntar por qué?,,,,
,¿Puedo quedarme con esto?,,,,
,¿Puedo tener uno también?,,,,
,¿Puedo tomar un descanso?,,,,
,¿Puedo usar tu bolígrafo?,,,,
,¿Puedo volver al trabajo?,,,,
,¿Te puedo preguntar algo?,,,,
,Puedo enseñarte a manejar.,,,,
,Puedo enseñarte mi idioma.,,,,
,Puedo mostrarte las fotos.,,,,
,Puedo parar cuando quiera.,,,,
,Puedo tocar el cielorraso.,,,,
,Tampoco lo puedo explicar.,,,,
,Yo puedo estar equivocado.,,,,
,¿Cómo puedo explicar esto?,,,,
,¿Dónde puedo comprar café?,,,,
,¿Lo puedo hacer enseguida?,,,,
,¿Puedo comerme ese pastel?,,,,
,¿Puedo comprarme un perro?,,,,
,¿Puedo hablar con ustedes?,,,,
,¿Puedo hacer una pregunta?,,,,
,¿Puedo llamarte de vuelta?,,,,
,"¿Puedo manejar, por favor?",,,,
,¿Puedo tocar tu mandolina?,,,,
,Ni siquiera puedo evitarlo.,,,,
,No puedo decírtelo todavía.,,,,
,Puedo comer cualquier cosa.,,,,
,Puedo comprender su idioma.,,,,
,Puedo hacer cualquier cosa.,,,,
,Puedo llevarle las maletas.,,,,
,Puedo pagar por adelantado.,,,,
,¿Puedo bajar la televisión?,,,,
,¿Puedo conducir el tractor?,,,,
,¿Puedo contarte un secreto?,,,,
,¿Puedo correr las cortinas?,,,,
,¿Puedo hablar con vosotros?,,,,
,¿Puedo llevar esta revista?,,,,
,¿Puedo pedir prestado esto?,,,,
,¿Puedo preguntarle su edad?,,,,
,¿Puedo usar esta bicicleta?,,,,
,No puedo explicarlo tampoco.,,,,
,Yo tampoco puedo explicarlo.,,,,
,¿Cuántos libros puedo pedir?,,,,
,¿Dónde puedo comprar libros?,,,,
,¿Dónde puedo comprar sobres?,,,,
,¿Puedo comerme esta manzana?,,,,
,¿Puedo comerme esta naranja?,,,,
,¿Puedo comprarte una bebida?,,,,
,¿Puedo hablar ahora contigo?,,,,
,¿Puedo hacerle una pregunta?,,,,
,¿Puedo haceros una pregunta?,,,,
,¿Puedo hacer una sugerencia?,,,,
,¿Puedo preguntarles su edad?,,,,
,¿Puedo preguntarte una cosa?,,,,
,¿Puedo prender el televisor?,,,,
,¿Puedo tomarlo por prestado?,,,,
,Puedo darte información útil.,,,,
,Puedo resolver este problema.,,,,
,¿Puedo encender el televisor?,,,,
,¿Puedo molestarle un momento?,,,,
,¿Puedo recordarte tu promesa?,,,,
,No puedo permitirme comprarlo.,,,,
,¿Puedo esconderme aquí dentro?,,,,
,No puedo describirlo realmente.,,,,
,Puedo mostrarte los documentos.,,,,
,¿Puedo coger un destornillador?,,,,
,¿Puedo utilizar tu diccionario?,,,,
,No puedo permitirme comprármelo.,,,,
,Sencillamente no puedo evitarlo.,,,,
,¿Cómo puedo contactarme contigo?,,,,
,Sencillamente no puedo decidirme.,,,,
,Sencillamente no puedo olvidarte.,,,,
,¿Puedo preguntarle cuál prefiere?,,,,
,¿Puedo ver alguna identificación?,,,,
,Puedo recomendar este restaurante.,,,,
,¿Puedo preguntarte dónde trabajas?,,,,
,Ellos crearon un gobierno.,,,,
,Me hacía reír mucho.,,,,
,¿Qué hacía aquí Tom?,,,,
,Hacía tanto ruido ahí.,,,,
,Ayer hacía mucho viento.,,,,
,¿Cómo pudiste hacerme esto?,,,,
,¿Pudiste encontrar el libro?,,,,
,¿Lo quieres o no?,,,,
,Sé lo que quieres.,,,,
,Es tuyo si quieres.,,,,
,¿Quieres ir al zoo?,,,,
,Dime que me quieres.,,,,
,Si quieres te llevo.,,,,
,¿A dónde quieres ir?,,,,
,¿Por qué me quieres?,,,,
,¿Quieres ir a nadar?,,,,
,Puedes ir si quieres.,,,,
,¿En dónde lo quieres?,,,,
,¿Quieres café o algo?,,,,
,¿Quieres ir de nuevo?,,,,
,¿Quieres ir otra vez?,,,,
,¿Quieres que me vaya?,,,,
,¿Quieres que te odie?,,,,
,¿Quieres usar el mío?,,,,
,¿Sabe que le quieres?,,,,
,"Si quieres, puedes ir.",,,,
,Veo que quieres decir.,,,,
,¿No quieres nadar hoy?,,,,
,¿Para qué quieres eso?,,,,
,¿Por qué quieres esto?,,,,
,¿Qué quieres que diga?,,,,
,¿Qué quieres que haga?,,,,
,¿Quieres dar un paseo?,,,,
,¿Quieres hacerlo o no?,,,,
,¿Quieres que te ayude?,,,,
,¿Quieres que te lleve?,,,,
,¿Quieres que yo ayude?,,,,
,¿Quieres ser mi amigo?,,,,
,¿Quieres ver tu pieza?,,,,
,Puedes irte si quieres.,,,,
,¿Qué cama quieres usar?,,,,
,¿Qué más quieres hacer?,,,,
,¿Qué más quieres saber?,,,,
,¿Qué quieres hacer hoy?,,,,
,¿Quieres algo de leche?,,,,
,¿Quieres ir de compras?,,,,
,¿Quieres que haga algo?,,,,
,¿Quieres que haga café?,,,,
,¿Quieres que me espere?,,,,
,¿Quieres que te ruegue?,,,,
,¿Quieres salir de aquí?,,,,
,Dinos qué quieres hacer.,,,,
,"No quieres eso, ¿verdad?",,,,
,Puedes venir si quieres.,,,,
,¿Cuál cama quieres usar?,,,,
,¿Por qué quieres sellos?,,,,
,"¿Qué más quieres, Tomás?",,,,
,¿Quieres darme una mano?,,,,
,¿Quieres que Tom espere?,,,,
,"Si quieres hablar, habla.",,,,
,¿Cómo quieres los huevos?,,,,
,¿Cuánto malo quieres oír?,,,,
,¿De qué quieres hablarme?,,,,
,¿De verdad quieres saber?,,,,
,¿Dónde te quieres sentar?,,,,
,¿Lo quieres con pimienta?,,,,
,¿Qué CD quieres escuchar?,,,,
,¿Qué quieres cocinar hoy?,,,,
,¿Qué quieres de almuerzo?,,,,
,¿Qué quieres hacer ahora?,,,,
,¿Quieres algo para beber?,,,,
,¿Quieres dar otra vuelta?,,,,
,¿Quieres volver a Boston?,,,,
,"Tomás, ¿Qué quieres decir?",,,,
,¿Con quién quieres hablar?,,,,
,¿No quieres venir conmigo?,,,,
,¿Quieres echar un vistazo?,,,,
,¿Quieres hacerlo de nuevo?,,,,
,¿Quieres que prepare café?,,,,
,¿Quieres que vaya contigo?,,,,
,¿Quieres ser mi compañero?,,,,
,¿Quieres trabajar con Tom?,,,,
,¿Quieres unos minutos más?,,,,
,No quieres hacerme enfadar.,,,,
,Puedes quedarte si quieres.,,,,
,Puedes sentarte si quieres.,,,,
,¿Cuándo quieres hacer esto?,,,,
,¿De verdad quieres caminar?,,,,
,¿De verdad quieres hacerlo?,,,,
,¿Quieres discutir de nuevo?,,,,
,¿Quieres encargarte de eso?,,,,
,¿Quieres mandar un mensaje?,,,,
,¿Quieres terminar como Tom?,,,,
,¿Quieres ver este programa?,,,,
,¿Quieres ver mi habitación?,,,,
,"SI quieres, puedes quedarte.",,,,
,¿Dónde quieres que comience?,,,,
,¿Quieres hablar al respecto?,,,,
,¿Quieres jugar al escondite?,,,,
,¿Quieres jugar con nosotros?,,,,
,¿Quieres venir con nosotras?,,,,
,"Quieres estas cosas, ¿verdad?",,,,
,¿Cuánto dinero quieres ganar?,,,,
,¿Quieres cancelar la reunión?,,,,
,¿Quieres encontrarte con Tom?,,,,
,¿Quieres ver mis traducciones?,,,,
,¿Qué quieres decir exactamente?,,,,
,¿Quieres almorzar con nosotras?,,,,
,¿Quieres unos huevos revueltos?,,,,
,"Si quieres conversar, conversar.",,,,
,¿Todavía quieres hablar conmigo?,,,,
,"Oye, ¿quieres entretenerte?, acompáñanos.",,,,
,Eso no paso así.,,,,
,Es un gran paso.,,,,
,Da un paso atrás.,,,,
,"Abran paso, por favor.",,,,
,Es un paso importante.,,,,
,Caminaba a paso rápido.,,,,
,Tengo sentimientos por ti.,,,,
,Tom hirió mis sentimientos.,,,,
,No enseñes tus sentimientos.,,,,
,Intentó ocultar sus sentimientos.,,,,
,Tom despertó a Mary.,,,,
,El ruido me despertó.,,,,
,¿Se despertó el bebé?,,,,
,Ella se despertó sola.,,,,
,Ese ruido me despertó.,,,,
,Tom se despertó malhumorado.,,,,
,Tom vende su casa.,,,,
,¿Me vende su casa?,,,,
,Él nos vende papel.,,,,
,El niño resultó herido.,,,,
,Nadie más resultó herido.,,,,
,¿Alguien más resultó herido?,,,,
,Ningún canadiense resultó herido.,,,,
,"Afortunadamente, nadie resultó herido.",,,,
,Tendremos algo para ti.,,,,
,Hoy tendremos una prueba.,,,,
,De seguro tendremos problemas.,,,,
,Tendremos unos invitados mañana.,,,,
,"Hey, no olvide esto.",,,,
,Olvide que dije eso.,,,,
,Tom sacó la basura.,,,,
,No tires basura aquí.,,,,
,Lleva afuera la basura.,,,,
,No arrojes basura aquí.,,,,
,Los visitantes son bienvenidos.,,,,
,No se lo des.,,,,
,No me des nada.,,,,
,No le des ideas.,,,,
,¡No des tantos rodeos!,,,,
,Puedo ir allá caminando.,,,,
,Está caminando muy despacio.,,,,
,Están caminando sin zapatos.,,,,
,¿Cuánto tiempo llevan caminando?,,,,
,No hagas movimientos bruscos.,,,,
,Corrija eso por favor.,,,,
,!Pónganse algo de ropa!,,,,
,Esto sería un error.,,,,
,Eso no sería mentira.,,,,
,Eso sería muy triste.,,,,
,Sabía que sería duro.,,,,
,Eso sería un problema.,,,,
,Sería mejor que comenzaras.,,,,
,Pensaba que sería divertido.,,,,
,Confío plenamente en él.,,,,
,Tom no veía nada.,,,,
,Él veía que venía.,,,,
,¿Cómo se veía Tom?,,,,
,Él se veía enfermo.,,,,
,Ella se veía triste.,,,,
,Tom se veía asustado.,,,,
,Se veía tan delicioso.,,,,
,Tom se veía desanimado.,,,,
,Él se ve triste.,,,,
,Ella se veía triste.,,,,
,Estoy triste sin ti.,,,,
,Tom está muy triste.,,,,
,Eso sería muy triste.,,,,
,Hoy estoy muy triste.,,,,
,Tom se sintió triste.,,,,
,¿Por qué está triste?,,,,
,¿Por qué estás triste?,,,,
,Tom parecía muy triste.,,,,
,Realmente es muy triste.,,,,
,El anciano parece triste.,,,,
,Me puso realmente triste.,,,,
,Esta canción suena triste.,,,,
,Me pone triste escucharlo.,,,,
,Tom estaba realmente triste.,,,,
,Eso es verdaderamente triste.,,,,
,Es bajo y gordo.,,,,
,Es un golpe bajo.,,,,
,Está bajo la mesa.,,,,
,Está bajo la silla.,,,,
,Mi pulso está bajo.,,,,
,Mantené un perfil bajo.,,,,
,Todo está bajo control.,,,,
,Tom está bajo sospecha.,,,,
,Lo tenemos bajo control.,,,,
,Tú estás bajo juramento.,,,,
,Usted está bajo arresto.,,,,
,Ellos están bajo arresto.,,,,
,Estamos bajo sus órdenes.,,,,
,Marchamos bajo la lluvia.,,,,
,Siempre estoy bajo estrés.,,,,
,Tenemos todo bajo control.,,,,
,Dormimos bajo las estrellas.,,,,
,Era una zona agrícola.,,,,
,Nos encanta esta zona.,,,,
,Tom no fue allá.,,,,
,Fui allá a verla.,,,,
,Ya nadie va allá.,,,,
,Yo vivo allá sola.,,,,
,Ella fue allá ayer.,,,,
,No me conocen allá.,,,,
,Yo vivo justo allá.,,,,
,¿Acaso él fue allá?,,,,
,Ahora voy para allá.,,,,
,Él puede estar allá.,,,,
,Estuve allá una vez.,,,,
,Ya estará ella allá.,,,,
,¿Es allá donde pasó?,,,,
,¿Hace calor por allá?,,,,
,¿Qué pasó allá abajo?,,,,
,¿Qué pasó allá atrás?,,,,
,Ellos no estaban allá.,,,,
,¿Para qué fuiste allá?,,,,
,Había mucha gente allá.,,,,
,Ellos irán allá conmigo.,,,,
,Puedo ir allá caminando.,,,,
,Está allá arriba esperándole.,,,,
,Llegué allá demasiado temprano.,,,,
,Mary tendrá un bebé.,,,,
,Tom no tendrá éxito.,,,,
,No tendrá ese problema.,,,,
,Tom tendrá que esperar.,,,,
,Ella tendrá que esperarlo.,,,,
,Mañana tendrá mi respuesta.,,,,
,Tom probablemente tendrá éxito.,,,,
,La puerta no abre.,,,,
,No abra la puerta.,,,,
,Él azotó su puerta.,,,,
,La puerta se abrió.,,,,
,Llaman a la puerta.,,,,
,No azote la puerta.,,,,
,No cerré la puerta.,,,,
,Esta puerta no abre.,,,,
,Fui hasta la puerta.,,,,
,Golpean a la puerta.,,,,
,Tom abrió la puerta.,,,,
,Tom cerró la puerta.,,,,
,Ella azotó la puerta.,,,,
,Ella pateó la puerta.,,,,
,No cierres la puerta.,,,,
,Tom golpeó la puerta.,,,,
,Corrí hacia la puerta.,,,,
,He trancado la puerta.,,,,
,Oí cerrarse la puerta.,,,,
,Corrió hacia la puerta.,,,,
,Deja la puerta abierta.,,,,
,Deja la puerta cerrada.,,,,
,Deje la puerta abierta.,,,,
,He bloqueado la puerta.,,,,
,La puerta está abierta.,,,,
,Me equivoqué de puerta.,,,,
,¿Puedo abrir la puerta?,,,,
,Alguien abrió la puerta.,,,,
,Esa puerta está cerrada.,,,,
,¿Puede abrir esta puerta?,,,,
,¿Puedes cerrar la puerta?,,,,
,Abrí lentamente la puerta.,,,,
,Dejamos la puerta abierta.,,,,
,Dejaste la puerta abierta.,,,,
,Pintarán la puerta mañana.,,,,
,¿Podrías cerrar la puerta?,,,,
,¿Puedes abrir esta puerta?,,,,
,Encontró la puerta cerrada.,,,,
,Oímos la puerta cerrándose.,,,,
,Cierra la puerta firmemente.,,,,
,Cierra la puerta rápidamente.,,,,
,Simplemente no parece probable.,,,,
,Esto te dará calor.,,,,
,Todos ellos lo respetan.,,,,
,Ahora es mi turno.,,,,
,Ahora es tu turno.,,,,
,Tom esperó su turno.,,,,
,Ahora sigue mi turno.,,,,
,Mi turno casi termina.,,,,
,Después viene su turno.,,,,
,Después viene tu turno.,,,,
,Estoy esperando mi turno.,,,,
,Tuvo un hijo sano.,,,,
,Eso no tuvo sentido.,,,,
,¿Tuvo un buen viaje?,,,,
,¿Tuvo un buen vuelo?,,,,
,Tom no tuvo elección.,,,,
,El tuvo que retirarse.,,,,
,¿Qué opinas del reggae?,,,,
,¿Qué opinas sobre esto?,,,,
,¿Qué opinas sobre Japón?,,,,
,Esa es la actitud.,,,,
,Me gusta su actitud.,,,,
,Su actitud me indigna.,,,,
