pair_id,group_id,ESP_original,SHIWILU_original,ESP_normalizado,SHIWILU_normalizado,source,source_pair_id,has_audit_flags
U04330,G04065,"Posteriormente, salió (de Jeberos) y se fue por el rio Marañón, allá se fue a vivir por muchos años.","Nanek ñapan yunsu’lli, pa’lli Tandeklupa’, nanek nanpikuñi wapu’ ekkilala.","posteriormente, salió (de jeberos) y se fue por el rio marañón, allá se fue a vivir por muchos años.","nanek ñapan yunsu'lli, pa'lli tandeklupa', nanek nanpikuñi wapu' ekkilala.",fidel_lomas,P00454,True
U03297,G03065,Me gustaría aprender más.,YA ÑINCHICHINA'KA A'PINTA',me gustaría aprender más.,ya ñinchichina'ka a'pinta',flashcards_oraciones,P00090,False
U04320,G04055,Creció sin padre. ,Susulli tatawi’nsu’. ,creció sin padre.,susulli tatawi'nsu'.,fidel_lomas,P00444,True
U02148,G01922,Son hermanas.,KAIKUALUSA' NUKER'KA,son hermanas.,kaikualusa' nuker'ka,flashcards2,P02148,False
U04100,G03837,Sin…sin…sin…sin…. Así nomás (feo) le hacía sonar.,Sin…sin…sin…sin… tula’si’ma a’illiñi.,sin…sin…sin…sin…. así nomás (feo) le hacía sonar.,sin…sin…sin…sin… tula'si'ma a'illiñi.,fidel_lomas,P00224,True
U01157,G01003,Ahora déjanos.,IPA'LA TA'ITULA'U'KUDEK,ahora déjanos.,ipa'la ta'itula'u'kudek,flashcards2,P01157,False
U01931,G01716,Has cambiado.,A'PAWILEK'LA,has cambiado.,a'pawilek'la,flashcards2,P01931,False
U00062,G04291,Sal. ,YUNSUER',sal.,yunsuer',flashcards2,P00062,True
U00063,G04291,Sal. ,DAMULA,sal.,damula,flashcards2,P00063,True
U04599,G04291,sal,damula,sal,damula,extra,P00069,True
U00066,G04482,Largo ,SHIN,largo,shin,flashcards2,P00066,True
U04843,G04482,soga larga,shillin,soga larga,shillin,extra,P00313,True
U04846,G04482,largo,shillin,largo,shillin,extra,P00316,True
U00074,G04256,Dolor,IKER,dolor,iker,flashcards2,P00074,True
U04558,G04256,dolor,iker',dolor,iker',extra,P00028,True
U00836,G04323,Pasó.,NAKULLI ,pasó.,nakulli,flashcards2,P00836,True
U04639,G04323,pasó,nakulli,pasó,nakulli,extra,P00109,True
U04473,G04192,COMO ESTAS?,MA'PUSIN,como estas?,ma'pusin,cotidianas,P00000,False
U04474,G04193,HOLA A TODOS,LLI'TAA',hola a todos,lli'taa',cotidianas,P00001,False
U04475,G04194,HOLA COMPADRE,LLI'TAA' KUNPARI,hola compadre,lli'taa' kunpari,cotidianas,P00002,False
U04476,G04195,HOLA TÍO,LLI'TAA' APCHA,hola tío,lli'taa' apcha,cotidianas,P00003,False
U04477,G04196,HOLA TÍA,LLI'TAA' ASHATU'CHA,hola tía,lli'taa' ashatu'cha,cotidianas,P00004,True
U04478,G04196,HOLA TÍA,LLI'TAA INECHA,hola tía,lli'taa inecha,cotidianas,P00005,True
U04479,G04197,ADIOS,PANTEKCHEK,adios,pantekchek,cotidianas,P00006,False
U04480,G04198,ADIOS COMPADRE,PANTEKCHEK KUNPARI,adios compadre,pantekchek kunpari,cotidianas,P00007,False
U04481,G04199,ADIOS TÍO,PANTEKCHEK APCHA,adios tío,pantekchek apcha,cotidianas,P00008,False
U04482,G04200,ADIOS TÍA,PANTEKCHEK ASHATU'CHA,adios tía,pantekchek ashatu'cha,cotidianas,P00009,True
U04483,G04200,ADIOS TÍA,PANTEKCHEK INECHA,adios tía,pantekchek inecha,cotidianas,P00010,True
U04484,G04201,GRACIAS,YUSPEINETECHUM,gracias,yuspeinetechum,cotidianas,P00011,False
U04485,G04202,POR FAVOR,YUSMALEK,por favor,yusmalek,cotidianas,P00012,False
U04486,G04203,HERMANO,I IN,hermano,i in,cotidianas,P00013,True
U04487,G04203,HERMANO,DUDEN,hermano,duden,cotidianas,P00014,True
U04488,G04475,HERMANA MAYOR,SHA'SHA,hermana mayor,sha'sha,cotidianas,P00015,True
U04489,G04475,HERMANA MAYOR,KAIK'SHA,hermana mayor,kaik'sha,cotidianas,P00016,True
U04837,G04475,mujer de edad; hermana mayor,sha'sha,mujer de edad; hermana mayor,sha'sha,extra,P00307,True
U04490,G04204,HERMANA MENOR,SHA'WA,hermana menor,sha'wa,cotidianas,P00017,True
U04491,G04204,HERMANA MENOR,KAIK'WA,hermana menor,kaik'wa,cotidianas,P00018,True
U04492,G04205,HERMANO MAYOR,YALLI'SHA,hermano mayor,yalli'sha,cotidianas,P00019,False
U04493,G04206,HERMANO MENOR,YALLI'WA,hermano menor,yalli'wa,cotidianas,P00020,True
U04494,G04206,HERMANO MENOR,YUYU'WA,hermano menor,yuyu'wa,cotidianas,P00021,True
U04495,G04207,HERMANOS,I INUK'LUSA',hermanos,i inuk'lusa',cotidianas,P00022,False
U04496,G04208,HERMANAS,UTRINUK'LUSA',hermanas,utrinuk'lusa',cotidianas,P00023,False
U04497,G04209,HERMANAS MENORES,SHA'WAUK'LUSA',hermanas menores,sha'wauk'lusa',cotidianas,P00024,False
U04498,G04210,HERMANAS MAYORES,SHA'UK'LUSA',hermanas mayores,sha'uk'lusa',cotidianas,P00025,False
U04499,G04211,HERMANOS MAYORES,YALLI'SHA'UK'LUSA',hermanos mayores,yalli'sha'uk'lusa',cotidianas,P00026,False
U04500,G04212,HERMANOS MENORES,YALLI'WAUK'LUSA',hermanos menores,yalli'wauk'lusa',cotidianas,P00027,False
U04501,G04485,PAPÁ,TATA,papá,tata,cotidianas,P00028,True
U04849,G04485,padre,tata,padre,tata,extra,P00319,True
U04502,G04213,MAMÁ,AWA,mamá,awa,cotidianas,P00029,False
U04503,G04214,ABUELO,PAPINKU,abuelo,papinku,cotidianas,P00030,False
U04504,G04215,ABUELA,AMI,abuela,ami,cotidianas,P00031,False
U04505,G04216,ABUELITO,PAPINKUSHA,abuelito,papinkusha,cotidianas,P00032,False
U04506,G04217,ABUELITA,AMISHA,abuelita,amisha,cotidianas,P00033,False
U04507,G04218,PAPITO,TATASHA,papito,tatasha,cotidianas,P00034,False
U04508,G04219,MAMITA,AWASHA,mamita,awasha,cotidianas,P00035,False
U04509,G04220,HIJO,WILAUK,hijo,wilauk,cotidianas,P00036,False
U04510,G04225,HIJITO,WILAUKSHA,hijito,wilauksha,cotidianas,P00037,True
U04516,G04225,MI HIJITO,WILAUKSHA,mi hijito,wilauksha,cotidianas,P00043,True
U04511,G04223,MI HIJA,TECLAPINUK,mi hija,teclapinuk,cotidianas,P00038,True
U04514,G04223,MI HIJA,KUTINUK,mi hija,kutinuk,cotidianas,P00041,True
U04512,G04221,HIJA,TECLAPIN,hija,teclapin,cotidianas,P00039,False
U04513,G04222,HIJO VARON,ERKUN,hijo varon,erkun,cotidianas,P00040,False
U04515,G04224,MI HIJITA,KUTINSHAUK,mi hijita,kutinshauk,cotidianas,P00042,False
U04531,G04239,fracaso,ananan,fracaso,ananan,extra,P00001,False
U04532,G04240,opaco,dawan',opaco,dawan',extra,P00002,False
U04533,G04241,dueño espiritual; madre,ashin,dueño espiritual; madre,ashin,extra,P00003,False
U04534,G04242,zorro,anaser',zorro,anaser',extra,P00004,False
U04535,G04243,tigre,amana',tigre,amana',extra,P00005,False
U04536,G04244,(a) tiene; (b) ha tenido,anhili,(a) tiene; (b) ha tenido,anhili,extra,P00006,True
U04537,G04330,yo,ku,yo,ku,extra,P00007,True
U04649,G04330,yo,kwa,yo,kwa,extra,P00119,True
U04538,G04257,cuatro,inkatu',cuatro,inkatu',extra,P00008,True
U04560,G04257,Cuatro,inkatu,cuatro,inkatu,extra,P00030,True
U04539,G04245,manteca,iyadek',manteca,iyadek',extra,P00009,False
U04540,G04287,vamos,enyu,vamos,enyu,extra,P00010,True
U04595,G04287,vamos,enchu,vamos,enchu,extra,P00065,True
U04541,G04246,caimito,ek'pa,caimito,ek'pa,extra,P00011,False
U04542,G04277,pelo,enchek,pelo,enchek,extra,P00012,True
U04584,G04277,cabello,enchek,cabello,enchek,extra,P00054,True
U04543,G04247,donde,enupa',donde,enupa',extra,P00013,False
U04544,G04248,añañinga,ellek,añañinga,ellek,extra,P00014,False
U04545,G04428,fuego,pen,fuego,pen,extra,P00015,True
U04779,G04428,candela,pen,candela,pen,extra,P00249,True
U04546,G04249,agua,dek,agua,dek,extra,P00016,False
U04547,G04515,oreja; cuerno,wi'wek,oreja; cuerno,wi'wek,extra,P00017,True
U04885,G04515,oreja; cuerno,wi'wek',oreja; cuerno,wi'wek',extra,P00355,True
U04548,G04250,boquichico,wankechek,boquichico,wankechek,extra,P00018,False
U04549,G04251,fluyo el agua,teka'linidek,fluyo el agua,teka'linidek,extra,P00019,False
U04550,G04252,murciélago,liishek',murciélago,liishek',extra,P00020,True
U04552,G04252,murciélago,ishek',murciélago,ishek',extra,P00022,True
U04551,G04474,parijí,isha,parijí,isha,extra,P00021,True
U04836,G04474,paujil,isha,paujil,isha,extra,P00306,True
U04553,G04253,sonidos,illin,sonidos,illin,extra,P00023,False
U04555,G04254,despertó,mampilin,despertó,mampilin,extra,P00025,False
U04556,G04255,garganta,kulupi,garganta,kulupi,extra,P00026,False
U04557,G04282,cangrejo,chinyi,cangrejo,chinyi,extra,P00027,True
U04589,G04282,cangrejo,chinchi,cangrejo,chinchi,extra,P00059,True
U04561,G04258,Raíz,itek',raíz,itek',extra,P00031,True
U04562,G04258,Achuni,itek',achuni,itek',extra,P00032,True
U04563,G04259,bebe toma,u'ker',bebe toma,u'ker',extra,P00033,False
U04564,G04260,así,unsu',así,unsu',extra,P00034,False
U04565,G04261,día,ukli,día,ukli,extra,P00035,False
U04566,G04262,cenicidor,u'klin,cenicidor,u'klin,extra,P00036,False
U04567,G04263,páiche,unma',páiche,unma',extra,P00037,False
U04568,G04264,jalar,uala,jalar,uala,extra,P00038,False
U04569,G04265,mono choro,sulu',mono choro,sulu',extra,P00039,False
U04570,G04266,cotomono,lu'lu',cotomono,lu'lu',extra,P00040,False
U04571,G04267,carne,chuchu,carne,chuchu,extra,P00041,False
U04572,G04268,pihuicho,shu'pi,pihuicho,shu'pi,extra,P00042,False
U04573,G04269,corazón,dinlupi,corazón,dinlupi,extra,P00043,False
U04574,G04270,Nuevo,nalu,nuevo,nalu,extra,P00044,False
U04575,G04271,Chiricles,kupinshupi,chiricles,kupinshupi,extra,P00045,False
U04576,G04272,Negro,kellulu,negro,kellulu,extra,P00046,False
U04577,G04273,Mujer,ku'aper,mujer,ku'aper,extra,P00047,False
U04578,G04274,diviesos; chupos,cha'cha',diviesos; chupos,cha'cha',extra,P00048,False
U04579,G04275,tipo de pajarito malagüero,wa'cha'cha',tipo de pajarito malagüero,wa'cha'cha',extra,P00049,True
U04580,G04276,derecho,chek',derecho,chek',extra,P00050,False
U04581,G04373,panza,mechek,panza,mechek,extra,P00051,True
U04582,G04373,voy a coger,mechek,voy a coger,mechek,extra,P00052,True
U04711,G04373,panza,merchek',panza,merchek',extra,P00181,True
U04585,G04278,voy a llevar,ekpekchek,voy a llevar,ekpekchek,extra,P00055,False
U04586,G04279,ven a llevar,mencher,ven a llevar,mencher,extra,P00056,False
U04587,G04280,tímpano; caracolito,mincher,tímpano; caracolito,mincher,extra,P00057,False
U04588,G04281,pecho,chi'tek',pecho,chi'tek',extra,P00058,False
U04590,G04283,carachupa,chi'lek,carachupa,chi'lek,extra,P00060,False
U04592,G04284,pucacunga,chunser',pucacunga,chunser',extra,P00062,False
U04593,G04285,sucio,u'chu',sucio,u'chu',extra,P00063,False
U04594,G04286,caracolito de tahuampa,chumpi,caracolito de tahuampa,chumpi,extra,P00064,False
U04596,G04288,cortar,enchun,cortar,enchun,extra,P00066,False
U04597,G04289,dolor de ojo,dapi,dolor de ojo,dapi,extra,P00067,False
U04598,G04290,flor,danku,flor,danku,extra,P00068,False
U04600,G04292,chonta,dawer,chonta,dawer,extra,P00070,False
U04601,G04293,lagarto,tada,lagarto,tada,extra,P00071,False
U04602,G04294,esposo,suda,esposo,suda,extra,P00072,False
U04603,G04295,quien,den,quien,den,extra,P00073,False
U04605,G04296,pelear,idenma,pelear,idenma,extra,P00075,False
U04606,G04297,afilar,suden,afilar,suden,extra,P00076,False
U04608,G04298,leña,diwek,leña,diwek,extra,P00078,False
U04609,G04299,espuma,dampu,espuma,dampu,extra,P00079,False
U04610,G04300,cobija,idimunan,cobija,idimunan,extra,P00080,False
U04611,G04301,su esposo,sadin,su esposo,sadin,extra,P00081,False
U04612,G04302,ha matado,dili,ha matado,dili,extra,P00082,False
U04613,G04303,tripas,dulin,tripas,dulin,extra,P00083,False
U04615,G04304,siéntate,dunker',siéntate,dunker',extra,P00085,False
U04616,G04305,paña; cintura (?),dunan,paña; cintura (?),dunan,extra,P00086,True
U04617,G04306,ancho,du'wan,ancho,du'wan,extra,P00087,False
U04618,G04307,huevo,kadu',huevo,kadu',extra,P00088,False
U04619,G04308,buyurqui,adula,buyurqui,adula,extra,P00089,False
U04620,G04309,estrella,tandula,estrella,tandula,extra,P00090,False
U04622,G04310,dos,katu'a',dos,katu'a',extra,P00092,False
U04623,G04311,tres,kala,tres,kala,extra,P00093,False
U04624,G04312,hígado,kankai,hígado,kankai,extra,P00094,False
U04625,G04313,está viniendo,ukapinla'li,está viniendo,ukapinla'li,extra,P00095,False
U04626,G04314,maíz,dek'kanan,maíz,dek'kanan,extra,P00096,False
U04627,G04315,tú,kenmu,tú,kenmu,extra,P00097,False
U04628,G04316,yuca,ker',yuca,ker',extra,P00098,False
U04629,G04317,sol,keki,sol,keki,extra,P00099,False
U04630,G04318,humo,kellu,humo,kellu,extra,P00100,False
U04631,G04319,sangre que huele mal,ukeklli,sangre que huele mal,ukeklli,extra,P00101,True
U04632,G04320,tiene frío,umkelli,tiene frío,umkelli,extra,P00102,False
U04633,G04342,añsua (k. fish),kilen,añsua (k. fish),kilen,extra,P00103,True
U04663,G04342,añsua,kilen,añsua,kilen,extra,P00133,True
U04634,G04321,adentro,kinekla,adentro,kinekla,extra,P00104,False
U04635,G04322,para papa,tatain,para papa,tatain,extra,P00105,False
U04638,G04437,boa,kupiwin,boa,kupiwin,extra,P00108,True
U04789,G04437,boa,kupiwan,boa,kupiwan,extra,P00259,True
U04640,G04324,dinero,kuiker',dinero,kuiker',extra,P00110,False
U04641,G04325,me hicieron abuela,amituinerku,me hicieron abuela,amituinerku,extra,P00111,False
U04642,G04326,pie,lantek,pie,lantek,extra,P00112,False
U04645,G04327,enseñó,a'lek,enseñó,a'lek,extra,P00115,False
U04646,G04328,de ahí,nanekla,de ahí,nanekla,extra,P00116,False
U04647,G04329,ahí,nanek',ahí,nanek',extra,P00117,False
U04648,G04355,vereda,pidek'sek'lla,vereda,pidek'sek'lla,extra,P00118,True
U04687,G04355,vereda,setla,vereda,setla,extra,P00157,True
U04650,G04331,Juan,kwaini,juan,kwaini,extra,P00120,False
U04651,G04332,esto es pesado,asu'kwe'li,esto es pesado,asu'kwe'li,extra,P00121,False
U04652,G04333,y yo,kwina,y yo,kwina,extra,P00122,False
U04653,G04334,pesado,kwer'li,pesado,kwer'li,extra,P00123,True
U04654,G04334,pesado,kwer,pesado,kwer,extra,P00124,True
U04655,G04335,hueco,lala,hueco,lala,extra,P00125,False
U04656,G04336,ojo,lada,ojo,lada,extra,P00126,False
U04657,G04337,diente,latek',diente,latek',extra,P00127,False
U04658,G04338,huele,laner,huele,laner,extra,P00128,False
U04660,G04339,idioma,la'la',idioma,la'la',extra,P00130,False
U04661,G04340,naranja,lalansu',naranja,lalansu',extra,P00131,False
U04662,G04341,surí de aguaje,lenmasun,surí de aguaje,lenmasun,extra,P00132,False
U04665,G04343,yo hablo,kwa lumbalek,yo hablo,kwa lumbalek,extra,P00135,False
U04666,G04344,cinco,ala'tek'lun,cinco,ala'tek'lun,extra,P00136,False
U04667,G04345,otro,ali'a,otro,ali'a,extra,P00137,False
U04669,G04408,entonces,ipa'linli,entonces,ipa'linli,extra,P00139,True
U04756,G04408,entonces,nu'pachin,entonces,nu'pachin,extra,P00226,True
U04670,G04426,tierra; suelo,lu'pa',tierra; suelo,lu'pa',extra,P00140,True
U04777,G04426,tierra,lu'pa',tierra,lu'pa',extra,P00247,True
U04671,G04346,soga,lulinlintek',soga,lulinlintek',extra,P00141,False
U04672,G04347,arpienteete,luna'te',arpienteete,luna'te',extra,P00142,False
U04673,G04348,conversador,tuntek',conversador,tuntek',extra,P00143,False
U04675,G04513,niño(s),wila,niño(s),wila,extra,P00145,True
U04883,G04513,niño,wila,niño,wila,extra,P00353,True
U04678,G04349,uña de la menstruación,lek'lun,uña de la menstruación,lek'lun,extra,P00148,True
U04681,G04356,cunchi,ikellala,cunchi,ikellala,extra,P00151,True
U04688,G04356,tipo de bagrecito; cunchi,ikellala,tipo de bagrecito; cunchi,ikellala,extra,P00158,True
U04682,G04350,shamillito,samellu',shamillito,samellu',extra,P00152,False
U04683,G04351,pescado,samer,pescado,samer,extra,P00153,False
U04684,G04352,varios pescados,samerlisa',varios pescados,samerlisa',extra,P00154,False
U04685,G04353,nombre antiguo de hombre,llachek',nombre antiguo de hombre,llachek',extra,P00155,True
U04686,G04354,afrecho,ketlla,afrecho,ketlla,extra,P00156,False
U04689,G04357,escopeta,illapa,escopeta,illapa,extra,P00159,False
U04690,G04401,he olido,llanellek,he olido,llanellek,extra,P00160,True
U04749,G04401,he olido,lanellek,he olido,lanellek,extra,P00219,True
U04692,G04358,Lima,llima',lima,llima',extra,P00162,False
U04693,G04359,limón,llimu',limón,llimu',extra,P00163,False
U04694,G04360,río,lli'li,río,lli'li,extra,P00164,False
U04695,G04361,nombre,llinlin,nombre,llinlin,extra,P00165,False
U04696,G04362,cola,llindek',cola,llindek',extra,P00166,False
U04697,G04363,apodo de Dolores,yullu,apodo de dolores,yullu,extra,P00167,False
U04698,G04364,me vio,lli'linu,me vio,lli'linu,extra,P00168,False
U04701,G04365,motelo,madu,motelo,madu,extra,P00171,False
U04702,G04366,comprar,mapa',comprar,mapa',extra,P00172,False
U04703,G04367,cerdo,nana malli,cerdo,nana malli,extra,P00173,False
U04704,G04368,qué es?,ma'nen,qué es?,ma'nen,extra,P00174,False
U04705,G04369,no,ma'shia,no,ma'shia,extra,P00175,False
U04707,G04370,sajino,amandek',sajino,amandek',extra,P00177,False
U04708,G04371,suave,meru',suave,meru',extra,P00178,False
U04709,G04372,voy a coger; voy a levantar,useyek',voy a coger; voy a levantar,useyek',extra,P00179,True
U04712,G04454,barriga,merpi,barriga,merpi,extra,P00182,True
U04713,G04454,maduro,merpi,maduro,merpi,extra,P00183,True
U04813,G04454,Maduro,mer'pi,maduro,mer'pi,extra,P00283,True
U04715,G04374,cuñado del hombre,mek'shi,cuñado del hombre,mek'shi,extra,P00185,False
U04716,G04375,chacra,memin,chacra,memin,extra,P00186,False
U04717,G04376,estoy lleno,merllek,estoy lleno,merllek,extra,P00187,False
U04718,G04377,hoja,lalune',hoja,lalune',extra,P00188,False
U04719,G04378,yarina,milek,yarina,milek,extra,P00189,False
U04720,G04379,collar,midu,collar,midu,extra,P00190,False
U04721,G04380,pavo,mikarawa',pavo,mikarawa',extra,P00191,False
U04722,G04381,nido,mipek,nido,mipek,extra,P00192,False
U04724,G04382,murió,chininiñin,murió,chininiñin,extra,P00194,False
U04727,G04501,cabeza,mu'tu',cabeza,mu'tu',extra,P00197,True
U04869,G04501,cabeza,mutu',cabeza,mutu',extra,P00339,True
U04728,G04383,teta,mudin,teta,mudin,extra,P00198,False
U04729,G04384,gente,muda?,gente,muda?,extra,P00199,False
U04730,G04385,bueno,mukangan,bueno,mukangan,extra,P00200,False
U04731,G04386,copa de árbol,mulu',copa de árbol,mulu',extra,P00201,False
U04732,G04387,así siendo,nu'amu,así siendo,nu'amu,extra,P00202,False
U04733,G04388,malo,mukanganibu',malo,mukanganibu',extra,P00203,False
U04734,G04389,torcacita,munchi,torcacita,munchi,extra,P00204,False
U04735,G04390,flaco,shamuntek',flaco,shamuntek',extra,P00205,False
U04736,G04391,nosotros,kanmu'wa',nosotros,kanmu'wa',extra,P00206,False
U04737,G04392,él; ella,nana,él; ella,nana,extra,P00207,False
U04738,G04393,antiguamente,napi',antiguamente,napi',extra,P00208,False
U04739,G04394,palo,nala,palo,nala,extra,P00209,False
U04741,G04395,shushupe,nater,shushupe,nater,extra,P00211,False
U04742,G04396,podrido (pescado),analu',podrido (pescado),analu',extra,P00212,True
U04744,G04397,se despertó,nambilin,se despertó,nambilin,extra,P00214,False
U04745,G04398,aliento,neri,aliento,neri,extra,P00215,False
U04746,G04399,nariz,nerek',nariz,nerek',extra,P00216,False
U04747,G04400,diferente,nerpi'la,diferente,nerpi'la,extra,P00217,False
U04750,G04402,evader,nanet'lli,evader,nanet'lli,extra,P00220,False
U04751,G04403,así dice,nanim'na,así dice,nanim'na,extra,P00221,False
U04752,G04404,dijeron,tullina',dijeron,tullina',extra,P00222,False
U04753,G04405,no se puede apagar,inichiñitashu'unsu,no se puede apagar,inichiñitashu'unsu,extra,P00223,True
U04754,G04406,soy,nuka'ka,soy,nuka'ka,extra,P00224,False
U04755,G04407,ha hecho,nu'tulli,ha hecho,nu'tulli,extra,P00225,False
U04757,G04409,animal sin cola,unu'lli,animal sin cola,unu'lli,extra,P00227,False
U04758,G04410,elefante,unu'kañi',elefante,unu'kañi',extra,P00228,False
U04759,G04411,canoa,num,canoa,num,extra,P00229,False
U04760,G04412,Narcisa,ñashi,narcisa,ñashi,extra,P00230,False
U04761,G04413,lo que es; lo que ha estado,ña?su?,lo que es; lo que ha estado,ña?su?,extra,P00231,True
U04762,G04414,todo,iñer,todo,iñer,extra,P00232,False
U04763,G04415,entero,iñer'pi,entero,iñer'pi,extra,P00233,False
U04764,G04416,donde vivo,ñer',donde vivo,ñer',extra,P00234,False
U04765,G04417,perro,ñini'wa,perro,ñini'wa,extra,P00235,False
U04766,G04418,lengua,ñinek'la,lengua,ñinek'la,extra,P00236,False
U04767,G04419,se ha extraviado,pektuñin,se ha extraviado,pektuñin,extra,P00237,False
U04768,G04420,donde no hay,ñinupek,donde no hay,ñinupek,extra,P00238,False
U04769,G04421,de dónde?,i'ñupa?la,de dónde?,i'ñupa?la,extra,P00239,False
U04770,G04446,vasija para sacar agua,puiñu,vasija para sacar agua,puiñu,extra,P00240,True
U04798,G04446,vasija de barro para agua,puiñu,vasija de barro para agua,puiñu,extra,P00268,True
U04771,G04422,palmera pulponota; tasha ponilla,pada,palmera pulponota; tasha ponilla,pada,extra,P00241,True
U04772,G04423,perforar,patala',perforar,patala',extra,P00242,False
U04774,G04455,bufeo; lombriz gruesa,sapana',bufeo; lombriz gruesa,sapana',extra,P00244,True
U04814,G04455,bufeo,sapana',bufeo,sapana',extra,P00284,True
U04775,G04424,anda; vete,panter',anda; vete,panter',extra,P00245,False
