pair_id,ESP_normalizado,SHIWILU_normalizado,similarity_score
U03082,"regresando, a los que no apoyaron la rebelión les dijeron ¡vamos a matarlos a esos que no se han adherido.","adanda'nni'ma, nana katu'pa'chinpu'lusa' itudeklli ¡enchuku' di'tudekawa' asu' katu'pa'chinpu'lusa'!",0.874008297920227
U03083,¡que los cobardes se terminen!,¡ma'ki'na tek kualu'lusa' ta'wanchi!,0.8472006320953369
U03084,¡que vivan puros fuerzudos! diciendo a los que viven por el barrio bajo casi los han exterminado.,¡nantapiteklusa'sa' nanpii tan ima asu' chilenllupa' nanpilusa' lliketchuduwidillekllina'.,0.8549350500106812
U03085,"entonces los que se escaparon, los que se corrieron, dice, se fueron a vivir por los cerros, se fueron a vivir.","nanek ima chi'yek'erkasu' tekka'erkasu' ima, pa'llima mutupilupa' yananpinna', nanpikuñina'.",0.8813172578811646
U03086,veinticinco años pasaron y cuando las autoridades que habían hablado con malallina murieron volvieron (a jeberos).,"katu'shunka' alei'teklun ekkilala ñisik ima, nana wa'anku’lusa' malallinalek lu’rnkasu' nawei'ma ipa' chimia'ser adankenñunta'llina'.",0.8536379337310791
U03087,¿nos van a querer?,"adencha'n ima wa'an lekllina' -adanpilencha'llidek kuda, ¿luwandetchuma' a’cha? regresando le pidieron al gobernante -nosotros estamos volviendo,",0.8637938499450684
U03088,"-vengan, su pueblo es.","-wencha'ku', ñinnanlu'penma' nuka'a.",0.852257251739502
U03089,ya malalina ha muerto. ella era la que sentía rencor.,ipa’ malallina chimiñi. nana asu' luyuta'su'.,0.8679973483085632
U03090,"ahora nosotros, ahora este pueblo se ha dividido en dos: barrio bajo y barrio alto.","ipa'li'na' kenmu'wa', ipa' asu' ñinanlu' katu'ta' ñillin: chilen, winen.",0.8655060529708862
U03091,"ahora vamos a vivir así, ahora ya no vamos a pandillar todo el pueblo.","nu'su' ipa'la ñaterwa', ñi kenmu'wa' ipa'la chu'kenapi'nterwa' iñer ñinanlu'.",0.8972691893577576
U03092,"nuestro pueblo, los que viven en el barrio bajo, van a pandillar por el barrio bajo; los que viven por el barrio alto, por el barrio alto, dijeron.","ñinanlu'mapu'wa', chilenkek ña'su', chilenllupa' chu'kenetchu; winenllupa' ña'su', winenllupa’, tanni'ma.",0.8889060020446777
U03093,el pueblo puso policías en el medio del pueblo. policía para el barrio bajo y policía para el barrio alto.,"ninanlu' aku'llina' wala'wan ikiñek ñinanlu'. wala'wan chilenki, wala'wan winenki.",0.7825555801391602
U03094,así vivieron cuántos años quizás.,nu'si'ma nanpillina' enpu'dun ekkilalei'pa'.,0.8607136607170105
U03095,"desde entonces en adelante, poco a poco algunos barriobajinos se rabian cuando los barrioaltinos van por ahí.",ipa'leklanlek a'metchala nu'unta' chilenñusa' yullina' winenllusa' pa'a'ser nanalupa'.,0.8464462757110596
U03096,"cuando los barriobajinos van por el barrio alto, las mujeres y los hombres del barrio alto se rabian.","chillenllusa' pa'a'ser winenllupa', winellun winenpenllusa'nta' yullina'.",0.8156760931015015
U03097,"¿por qué estos del barrio bajo son asi? ¿acaso nosotros nos vamos por ahi (por donde ellos)?, diciendo se rabian.","ma'ki'na asu' chilen nu'lli? ¿kenmu'wa'ta’ nanalupa' pa'apalekwa'?, tanna' yullina'.",0.8731595873832703
U03098,se desprecian hasta la actualidad.,inluyupallina'pi'la ipa'la walek.,0.8847181797027588
U03099,"no se están peleando, aunque no nos queremos mucho.","ñi idenmapi'ñina', ñi'na musu' intantennapi'ñidek kuda.",0.8801133036613464
U03100,"yo también soy así mismo. a los barriobajinos no los aborrezco mucho, pero tampoco quiero conversarles.","kuanta' nu'apalek i'la. chilenllusa' enpu'ninchi, enpu'ninchi ni luyuinpu'winek, ñi'na yaluntudek'i'nek.",0.8668013215065002
U03101,así han vivido antes.,nu'su' nanpillina' napi'.,0.8373340368270874
U03102,"malallina es la que nos ha puesto así,","malallina nana nu'su' aku'llundek,",0.8791593313217163
U03103,"malallina es la que nos ha hecho reflexionar,","malallina nana nu'su' a'kankantullundek,",0.9048995971679688
U03104,malallina es la que nos ha hecho darnos cuenta.,malallina nu'su' a'lli'tullundek.,0.9204823970794678
U03105,todos los hombres deberían ser como malallina.,nana malallinapu'wa'su' ñillin iñer enmu'pinen.,0.8592684864997864
U03106,"hubiéramos extinguido a todos los de habla española,","nana asu' ishpaña la'la'lunlusa' lliketchudeknanta'ser,",0.8232831954956055
U03107,así les dicen en otro idioma al castellano.,"itullina' ali'la'la'leklan, asu' kaschilla.",0.8363862037658691
U03108,"ellos nos han enseñado a mentir, a robar, a matar, todas esas cosas.","nawa' asu' a'lekllinerkenmu'wa' tumu'akawek, apetchakawek, di'akawek, nanadaper ima'ka.",0.8932101130485535
U03109,nos han hecho quedar a nosotros malos en nuestro corazón,a'lliyanantulekwa' kenmu'wa' kankanmapu'wek,0.8376778960227966
U03110,"así han dicho antes los abuelos, las abuelas, tomando hasta la medianoche.","tullina' napi' papinkuku'lusa', amiku'lusa', ikineklli walek uwenna'.",0.8838879466056824
U03111,"sentados afuera, como tomando su masato, así decían, mirando las estrellas, mirando los astros.","du'anna' adipi, uklulunenna' uwanna'pu'su', tusu' tullina', tandulalusa' lli'anna', pi’tandula lli’anna’.",0.8767514824867249
U03112,"dice que el astro le había tocado el corazón a malallina, decían algunos.","pi'tandulaler ima pata'kankañi asu' malallina, tullina'nta'.",0.8931628465652466
U03113,así a otros recriminan.,"nu'su' ali'ladaper llipetchullina',",0.8360804319381714
U03114,¿por qué pues han abierto ese camino a moyobamaba?, ¿ma'ki'nta' asu' muyunpa inchilala ekketchullina'?,0.7934865355491638
U03115,viniendo por ahí nos están viniendo a hacer esto.,nanalupa' uk'anna' asu' utapakellinerkenmu'wa'.,0.8141234517097473
U03116,"ellos tienen la culpa, los que han abierto ese camino han dicho algunos.",usha'wallina' nana inchilala ekketchulusa' tullini'ma' nu'unta'.,0.8587833046913147
U03117,"así vamos a estar viviendo pues ahora, otras gentes han entrado en jeberos.","nu'su' ñapilaterwa' enta' ipa'la, nermuda'lusi'pa' danker'kuñina' shiwiluk.",0.8870747685432434
U03118,ellos ahora nos estan enseñando el castellano.,nawa' ipa'la asu' kaschilla la'la' a'lek’apallinerkudek.,0.8712126016616821
U03119,en la escuela primaria y secundaria soló hablan puro castellano.,asu' a'lektupideklusek ñinchitupideklusek nana kaschillasa’ luñina’.,0.8612059354782104
U03120,de esta manera ahora están olvidando la lengua shiwilu.,ipa'la nu'anna' ipa' shiwilu la'la' pinaner'apilallina'.,0.8539641499519348
U03121,"yo soy viejo, tengo setenta años ya.","nu'amudek i'na kua taserpiku' nuka'ka, kui’na kanchis shunka' ekkilalawantulek ipa'.",0.80721515417099
U03122,"cuando tenia 12 años he escuchado lo que digo ahora, me ponía detrás de mi abuelita finada.","shunka' katu' ekkilala a'ñamu nana lunpa'kasu' ipa'la lauktulek, kuanta' supinawantamu amiwekku'.",0.8867555260658264
U03123,hasta acá nomás les he contado la lucha de malallina con los españoles.,nanek waleksa' winterkenma' asu' malallina idenma'su' ispaña la'la'lusa'lek.,0.8588830232620239
U03124,ya me voy.,pantetchek.,0.8648980855941772
U03125,les voy a contar otro poquito sobre los de habla española que llegaron cargados desde moyobamba acá a jeberos.,enta' wintununterkenma' u'ñishata'la nana ishpaña la'la' lunlusi'mi'na' pipekpi wekllina' muyunpeklan asu' shiwiluk.,0.8712525963783264
U03126,"los que vinieron a ver dijeron, los que hacían comprender, los que interpretaban (la lengua) dijeron:","lli'kerenni'ma tullina'ka nawa', nana a'lachekta'su', lawer'a'su' tulli:",0.8923346996307373
U03127,el palo de yuca es bueno para trabajar., asek ima u'chimu saka'takawek ketñala.,0.8168405294418335
U03128,hay que hacerles sembrar a estos indios.,a'teradek'awa' asu' kenma'lusa'.,0.8542858958244324
U03129,"vamos a mandarles a hacer chacra, diciendo vinieron (a jeberos).",menmi a'nu'tudek'awa' tannima u'anna'.,0.8570994138717651
U03130,"de ahí, dice, ha quedado este pasto que hasta ahora conocemos.",naneklima llia'lli asu' wa'dan panpateklu' ipa'la walek luwetchapalekwa'.,0.8844354152679443
U03131,"cuentan que apu’tek tenía plata, mientras que a sekputchek lo trajeron para que supervise a los trabajadores.","apu’tek ima kullikerwa'su', sekputchek imi'na saka'tulusa' luwekta'su' nanakin kelli.",0.8928817510604858
U03132,"él era de españa también, los dos mismos no hablaban la lengua shiwilu ni la lengua inka, pero entendían.","ishpañakla nananta', katu'daper i'la shiwilu la'la', inka' la'la' lui'nta'ser, lachekllini'mi'na.",0.8822583556175232
U03133,sekputchek no era de buen corazón.,nana sekputchek ima nana mukankinpu'a'su'.,0.8247379660606384
U03134,"en cambio apu’tek no sabía aborrecer mucho, no era miserable.","apu’tek i'mi'na ñinpu' ninchiluyuchi'ñi, ñi aperku'tekinpu'.",0.8637842535972595
U03135,"ese sekputchek era bien miserable, no se conformaba con poquito.","nana sekputchek ima'ka nana aperku'tek ima, ñima luwanchi'ñi u'ñisha.",0.8477187156677246
U03136,"no quería que (los shiwilu) se estiraran cuando trabajaban, hasta que se hacía bien tarde (los obligaban a trabajar), hasta que se hacía bien oscuro y el grillo (cantaba) chanchanchan.","yenchenterka'su' saka'tapanna', iñer er’werwalek ipa' kasiserapilek walek ipa' asu' inkella chanchanchan.",0.8791965246200562
U03137,"así dice, cuando no podían ver bien en la noche, vamos a regresar, decía (sekputchek).","tusik ima ipa' tulli ipa' mulli'chinpu'a'ser enchuku' adanta'wa', tullima.",0.8831653594970703
U03138,bien poquito les daba de comer y les mandaba a sus casas.,"u'ñishima awerandeklli, a'panta'deklli pideknennek.",0.8772927522659302
U03139,las viejitas lloraban de hambre.,amilusi'ma' willekllina' ukki'lanna'.,0.8141227960586548
U03140,"a los muchachos, queriendo agarrar pejecitos con canasto, cuando se iban, se los comían las fieras.","wilalusi'ma, ya'dandektanna', pa'anna', anaka'lli'na'.",0.844019889831543
U03141,"viendo todas esas cosas, malallina dijo ¿esos dos hablantes de lengua española nos van a hacer todas esas cosas?",nanadaper imaka lli'an malallina tulli asu' katu'ta' ishpaña la'la' lunlusa' a'ta' kenmu'wa' utetchinerkenmu'wa'.,0.840298056602478
U03142,"¿acaso desde antes, pues, ellos han venido a trabajar?",¿napi'lanlek a'ta' na'wa' saka'tukellina'?.,0.8508999943733215
U03143,"nosotros antes desmotábamos el algodón, hilábamos, metíamos el hilo en el telar armándolo.","kenmu'wei'na' napi' anantulekwa', pitetchulekwa', kala'tulekwa'.",0.8666824698448181
U03144,"he hecho mi pampanilla, he hecho mi camisa, de mi tío finado su camisa he hecho.","kalantekwek nu'tulek, kutunwek nu'tulek, apetchawekku'kin kutunen nu'itulek.",0.8563936948776245
U03145,así nomas han sido antes.,nu'su'sa' ñillina' napi'.,0.8489169478416443
U03146,así lo que han dicho he oído cuando era muchacho y ahora les estoy contando.,"ta'ser kuanta' wilaku ñamu lawektulek, ipa'la winta'pallenma'.",0.8649517297744751
U03147,ahora les voy a contar cómo quizás los nombres shiwilu11 han sido.,enta' winterkenma' ma'pu'si'pa' kineklada’ llillin ñilli.,0.8621954917907715
U03148,"después de matar a sekputchek, (los jeberinos) se han esparcido, se han aborrecido.","nana sekputchekkui'na di'tanna, inpasetllina', inluyullina'.",0.8678900003433228
U03149,"ahí, dice, se ha ido un viejo y ha dicho vamos a ir al cerro.",nanek ima' pa'lli' ipa'linchi ala'sa' taserpima tulli enchuku' pa'awa' mutupik.,0.8764597177505493
U03150,"nosotros somos gente de cerro, nosotros no somos de aquí.","kenmu'wa' mutupi muda', kenmu'wa' ñi asu'lupa'dei'npu'.",0.8888242244720459
U03151,"nuestros abuelos finados dijeron que los que aborrecían, los que nos aborrecían, diciendo se fueron.","papinkumapu'wa'ku' tanni'ma nana luyurka'su', luyullinerkenmu'wa', tanni'ma pa'llina'.",0.8946733474731445
U03152,otros se vinieron a quedar (donde vive) el ave montete.,ali'lima llia'kelli musenpitek.,0.8649067878723145
U03153,"otros se han quedado en el cerro. 11 literalmente, los nombres de adentro.",ali'lima llia'lli ma'i mutupik.,0.8439117670059204
U03154,"otros se han ido a quedar en un, este, pasto llamado chota.","ali'lima llia'kuñi ala'sa', ma'i, panpateklu' ima llillinen chota.",0.8657582402229309
U03155,ahí se ha ido a quedar.,nanek ima ñikuñi.,0.8156404495239258
U03156,"otros, dice, hay dos lomas que parecen una boca abierta.",ali'limi'na katu'ta mutupi laweklatekkasu'pu'si'ma ñilli.,0.8768488168716431
U03157,ellos han adoptado el nombre el de la boca abierta.,nawa'ler ima aku'llillillina' laweklatek.,0.8437057137489319
U03158,ahí se fueron a vivir los laulates12.,nanek ima ñikuñi laweklateklusa'.,0.8474475145339966
U03159,"de ahí, cuando regresaron les preguntaron ¿dónde se han ido a vivir ustedes, yéndose al cerro?","naneklima adencha'a'ser lekdekllina'  ¿enñupa' i'na kenmama' nanpikunama', pa'anma' mutupik?",0.8904222249984741
U03160,en cambio yo (me fui a vivir) por los dos cerros que forman como una boca abierta dijo.,kui’na laweklateklupa' tullima.,0.8403326869010925
U03161,"ese otro dijo yo he sabido que en el cerro vive llumallun. 12 laulate es un apellido muy común en jeberos. según este relato, su etimología se hallaría en el nombre laweklatek el de la boca abierta. 13 llumallun era viejita que vivia sola y era sabia.",nana ali'lima tulli kui’na ñinchitulek nana mutupik nanpipalli llumallun13’.,0.8649539947509766
U03162,"donde llumallun hemos ido a vivir, así dijo el otro.","llumallunkek ñikuñidek, tullima nana ali'la.",0.8601044416427612
U03163,"otro dijo yo soy ave montete14, (y otro) yo soy maka.","ali'lima tulli kui’na musenpitek, kui’na maka.",0.8195279836654663
U03164,"en base a eso, entonces, el cura le puso (el nombre) ustedes son maka, maka15 les pusieron.","naneklima ipa'linchi pacherler aku'lli kenmami'na makanma', maka aku'deklli.",0.8726446628570557
U03165,ustedes (los que viven) por (donde) llumallun son lomas.,kenmami'na llumallunku'lupa' lomas.,0.8718498945236206
U03166,y ustedes que fueron a vivir a los dos cerros que forman como una boca abierta son laulate.,kenmami'na lawekklatekkek ñikunama' laulate.,0.8972176313400269
U03167,"y ustedes los de la pampa chota, ustedes son chota.","kenmami'na nana panpateklu' chota, chotanma'.",0.8966407179832458
U03168,de allí dice se originaron los nombres shiwilu.,naneklima asu' kineklada' llillin lli'tencha'lli.,0.8617597222328186
U03169,desde ese entonces estamos viviendo así.,ipa'leklanlek nu'su' nanpipalekwa'.,0.8687143325805664
U03170,"en cuanto a nuestro nombre de fuera, luego el cura, dice, ha llegado ¿cómo te llamas? (les preguntó) 14 éste sería el origen del apellido mozombite. 15 no se ofrece una posible etimología para el apellido maca.","adipida' llillinmapu'wei'na, dai'lek pacher' ima weklli ¿ma’llin a’cha?",0.8607151508331299
U03171,"yo soy tocayo, yo soy, este, shapingo16.","kui’na apulli'ku, kwina', ma'i, tananmuda'ku.",0.8322339653968811
U03172,así nomás dice tenían sus nombres.,tula'si'ma llinlliwañina'.,0.8442298173904419
U03173,entonces el cura ha traído santitos chiquititos.,nanek imi'na pacher kelli u'ñishala shanchushala.,0.882115364074707
U03174,"allí, dice, a manuel, daniel, policarpo, pánfilo, después francisco, después, este, pancho, después había fidel, los puso en fila.","nanek ima mañer, dañer, pullikariu ma'i panfilo, nanek ima ransisko, nanek ima asu', ma'i, asu' pancho, nanek ima ñilli asu' pidir aku'llima da'kanchineksu'.",0.8933608531951904
U03175,a los niños varoncitos los llamó.,wilalusa' enmu'pinenwawalusa' ima peklu'deklli.,0.823643147945404
U03176,¿cuál quieres que sea tu santo? les preguntó., ¿enkasu' a’cha santupen luwantula ña'su'? itullima.,0.923620343208313
U03177,"el muchacho, dice, fue, miró y escogió (un santito) agarrándolo.",wileima panta'n lli'an pilli'tulli.,0.826342761516571
U03178,"este, dijo.","asu', tullima.",0.8645700216293335
U03179,"¿cómo lo vas a llamar?, fidel, dijo (el cura)."," ¿ma'itetchuncha?, pidir tullima.",0.8629400134086609
U03180,ahora tú. otro (niño) fue. estuvo viendo y escogió (otro santito) agarrándolo.,kenmei'na. ali'la panta'lli. lli'apallima pilli'tulli. 16 shapingo significa sacharuna o espíritu de la selva.,0.835713803768158
U03181,este es pablo., asui'na pablo.,0.9270004034042358
U03182,"este, entonces, el que entendía (de santos), dijo, pablo.","asui'ina, nu'pachi, a'la'chikta'sui'ma, tulli, pulu.",0.8674335479736328
U03183,de allí le tocó el turno a otro.,naneklima asu' ali'lima panta'lli.,0.820313572883606
U03184,"este agarró a san pedro. ah, pedro.","pilli'tulli asi'na san pedro. ah, pideru.",0.8840525150299072
U03185,"diciendo así, desde entonces, nosotros ahora estos nombres estamos llevando.","tusu'si'ma, naneklima, kenmu'wa' ipa'la nana llillin ekpa'palekwa'.",0.8730521202087402
U03186,"ahora esta lengua española estamos hablando: pablo, pedro, daniel, carlos, augusto.","ipa'li'na asu' ishpaña la'la' lunpatulekwa': pablo, pedro, daniel, carlos, augusto.",0.9361357688903809
