id,pair_id,group_id,source,target,source_lang,target_lang,split,has_audit_flags,origin_source
U02786__spa2shw,U02786,G02555,por eso nosotros mismos somos culpables.,nanekla kenmu'wa'pi'la usha'wanekwa'.,spa,shw,train,True,pdf_textos
U01270__shw2spa,U01270,G01099,nanentupen,tú primera.,shw,spa,train,False,flashcards2
U01270__spa2shw,U01270,G01099,tú primera.,nanentupen,spa,shw,train,False,flashcards2
U00586__shw2spa,U00586,G00483,inantek' nuka'a,está vacío.,shw,spa,train,False,flashcards2
U00586__spa2shw,U00586,G00483,está vacío.,inantek' nuka'a,spa,shw,train,False,flashcards2
U00302__shw2spa,U00302,G00237,tupi'tu'u,sígueme.,shw,spa,train,False,flashcards2
U00302__spa2shw,U00302,G00237,sígueme.,tupi'tu'u,spa,shw,train,False,flashcards2
U00686__shw2spa,U00686,G00570,iya'tulek'wa',nos gusta.,shw,spa,train,False,flashcards2
U00686__spa2shw,U00686,G00570,nos gusta.,iya'tulek'wa',spa,shw,train,False,flashcards2
U02720__shw2spa,U02720,G02489,"nanek ima leklun panta'lli, arakayu ima yupasik.","dicen que una joven que mestruaba por primera vez se había ido ahí, cuando arákayu estaba enojado.",shw,spa,train,True,pdf_textos
U02720__spa2shw,U02720,G02489,"dicen que una joven que mestruaba por primera vez se había ido ahí, cuando arákayu estaba enojado.","nanek ima leklun panta'lli, arakayu ima yupasik.",spa,shw,train,True,pdf_textos
U03806__shw2spa,U03806,G03553,nawa'ku'la saka'tapi'ñina' iñer' ukllilusa',ellas no trabajan todos los días.,shw,spa,train,False,flashcards_oraciones
U03806__spa2shw,U03806,G03553,ellas no trabajan todos los días.,nawa'ku'la saka'tapi'ñina' iñer' ukllilusa',spa,shw,train,False,flashcards_oraciones
U03688__shw2spa,U03688,G03439,kuda werañidek pidik,nosotros comemos en casa.,shw,spa,train,False,flashcards_oraciones
U03688__spa2shw,U03688,G03439,nosotros comemos en casa.,kuda werañidek pidik,spa,shw,train,False,flashcards_oraciones
U00341__shw2spa,U00341,G00270,lupersu' ñapalek,estoy borracho.,shw,spa,train,True,flashcards2
U00341__spa2shw,U00341,G00270,estoy borracho.,lupersu' ñapalek,spa,shw,train,True,flashcards2
U00342__shw2spa,U00342,G00270,lupersu' ñapalek,estoy tomada.,shw,spa,train,True,flashcards2
U00342__spa2shw,U00342,G00270,estoy tomada.,lupersu' ñapalek,spa,shw,train,True,flashcards2
U02887__shw2spa,U02887,G02656,"tan ipa'linchi penwañina' nana, ma'i, lansi' wa'dan pennenlek.","dijeron eso e hicieron fuego con la candela de, este, el duende puro hueso.",shw,spa,train,True,pdf_textos
U02887__spa2shw,U02887,G02656,"dijeron eso e hicieron fuego con la candela de, este, el duende puro hueso.","tan ipa'linchi penwañina' nana, ma'i, lansi' wa'dan pennenlek.",spa,shw,train,True,pdf_textos
U02236__shw2spa,U02236,G02005,¿asek nanpipalama'?,¿viven aquí?,shw,spa,train,False,flashcards2
U02236__spa2shw,U02236,G02005,¿viven aquí?,¿asek nanpipalama'?,spa,shw,train,False,flashcards2
U03554__shw2spa,U03554,G03311,kuda ku'la lui'ñidek ikersu',nosotros no hablamos fuerte.,shw,spa,train,False,flashcards_oraciones
U03554__spa2shw,U03554,G03311,nosotros no hablamos fuerte.,kuda ku'la lui'ñidek ikersu',spa,shw,train,False,flashcards_oraciones
U01953__shw2spa,U01953,G01737,¿yennitula lauk'a'mudek?,¿puedes oírnos?,shw,spa,train,False,flashcards2
U01953__spa2shw,U01953,G01737,¿puedes oírnos?,¿yennitula lauk'a'mudek?,spa,shw,train,False,flashcards2
U01845__shw2spa,U01845,G01634,lli'tulli kelliu,apareció humo.,shw,spa,train,False,flashcards2
U01845__spa2shw,U01845,G01634,apareció humo.,lli'tulli kelliu,spa,shw,train,False,flashcards2
U02183__shw2spa,U02183,G01957,sakeksu' ñapallidek,estamos satisfechos.,shw,spa,train,False,flashcards2
U02183__spa2shw,U02183,G01957,estamos satisfechos.,sakeksu' ñapallidek,spa,shw,train,False,flashcards2
U04132__shw2spa,U04132,G03869,ipa'linchi chi'lek chi'yeklli tekka'nta'n.,entonces el carachupa se escapó corriendo.,shw,spa,train,True,fidel_lomas
U04132__spa2shw,U04132,G03869,entonces el carachupa se escapó corriendo.,ipa'linchi chi'lek chi'yeklli tekka'nta'n.,spa,shw,train,True,fidel_lomas
U03583__shw2spa,U03583,G03338,nana ku'la lunchiñi ala'sa' kerka',ella no lee una revista.,shw,spa,train,False,flashcards_oraciones
U03583__spa2shw,U03583,G03338,ella no lee una revista.,nana ku'la lunchiñi ala'sa' kerka',spa,shw,train,False,flashcards_oraciones
U04398__shw2spa,U04398,G04133,ektu'ker'inpu'a'ser'pi'la ispañulusa'.,antes de la llegada de los españoles.,shw,spa,train,True,fidel_lomas
U04398__spa2shw,U04398,G04133,antes de la llegada de los españoles.,ektu'ker'inpu'a'ser'pi'la ispañulusa'.,spa,shw,train,True,fidel_lomas
U03536__shw2spa,U03536,G03293,kenma ñinchitapala' lulentak',tú estudias medicina.,shw,spa,train,False,flashcards_oraciones
U03536__spa2shw,U03536,G03293,tú estudias medicina.,kenma ñinchitapala' lulentak',spa,shw,train,False,flashcards_oraciones
U03892__shw2spa,U03892,G03636,nu'sik'unta' wa'na pennua'su' ektu'lek yurimawak.,también por avión se llega a yurimaguas.,shw,spa,train,True,fidel_lomas
U03892__spa2shw,U03892,G03636,también por avión se llega a yurimaguas.,nu'sik'unta' wa'na pennua'su' ektu'lek yurimawak.,spa,shw,train,True,fidel_lomas
U00198__shw2spa,U00198,G00149,mer'su' ñapalek,estoy lleno.,shw,spa,train,True,flashcards2
U00198__spa2shw,U00198,G00149,estoy lleno.,mer'su' ñapalek,spa,shw,train,True,flashcards2
U00199__shw2spa,U00199,G00149,mer'su' ñapalek,estoy llena.,shw,spa,train,True,flashcards2
U00199__spa2shw,U00199,G00149,estoy llena.,mer'su' ñapalek,spa,shw,train,True,flashcards2
U02748__shw2spa,U02748,G02517,"puka' yunsu'lli,","la charapa salió,",shw,spa,train,True,pdf_textos
U02748__spa2shw,U02748,G02517,"la charapa salió,","puka' yunsu'lli,",spa,shw,train,True,pdf_textos
U03441__shw2spa,U03441,G03204,wila ku'aperlusa teka'llina nakusu wiu'ksu',las niñas corren muy rápido.,shw,spa,train,False,flashcards_oraciones
U03441__spa2shw,U03441,G03204,las niñas corren muy rápido.,wila ku'aperlusa teka'llina nakusu wiu'ksu',spa,shw,train,False,flashcards_oraciones
U02292__shw2spa,U02292,G02061,ma'sha asek i'la ta'wanchinpu'kek.,para que aquí nomás no se termine.,shw,spa,train,True,pdf_textos
U02292__spa2shw,U02292,G02061,para que aquí nomás no se termine.,ma'sha asek i'la ta'wanchinpu'kek.,spa,shw,train,True,pdf_textos
U02070__shw2spa,U02070,G01847,musu' ñapawiñi,fue emocionante.,shw,spa,train,False,flashcards2
U02070__spa2shw,U02070,G01847,fue emocionante.,musu' ñapawiñi,spa,shw,train,False,flashcards2
U00509__shw2spa,U00509,G00491,yalenmekta,mantente quieto.,shw,spa,train,True,flashcards2
U00509__spa2shw,U00509,G00491,mantente quieto.,yalenmekta,spa,shw,train,True,flashcards2
U00595__shw2spa,U00595,G00491,yalenmek'ta,mantente quieto.,shw,spa,train,True,flashcards2
U00595__spa2shw,U00595,G00491,mantente quieto.,yalenmek'ta,spa,shw,train,True,flashcards2
U00596__shw2spa,U00596,G00491,yalenmek'ta,manténgase quieto.,shw,spa,train,True,flashcards2
U00596__spa2shw,U00596,G00491,manténgase quieto.,yalenmek'ta,spa,shw,train,True,flashcards2
U02660__shw2spa,U02660,G02429,tekkinchi enpu'ni mukankeinpi'ma nana arakayu.,en verdad muy buen hombre es este arákayu.,shw,spa,train,True,pdf_textos
U02660__spa2shw,U02660,G02429,en verdad muy buen hombre es este arákayu.,tekkinchi enpu'ni mukankeinpi'ma nana arakayu.,spa,shw,train,True,pdf_textos
U02331__shw2spa,U02331,G02100,"ñinchilu'nkudeksu' taker'apilallidek,","los que sabemos hablar nos estamos extinguiendo,",shw,spa,train,True,pdf_textos
U02331__spa2shw,U02331,G02100,"los que sabemos hablar nos estamos extinguiendo,","ñinchilu'nkudeksu' taker'apilallidek,",spa,shw,train,True,pdf_textos
U01663__shw2spa,U01663,G01464,weker' da'encher',ven entra.,shw,spa,train,False,flashcards2
U01663__spa2shw,U01663,G01464,ven entra.,weker' da'encher',spa,shw,train,False,flashcards2
U02054__shw2spa,U02054,G01831,umilu'lada' nuka'ka,soy miope.,shw,spa,train,False,flashcards2
U02054__spa2shw,U02054,G01831,soy miope.,umilu'lada' nuka'ka,spa,shw,train,False,flashcards2
U04151__shw2spa,U04151,G03888,nana panunta'lli ekkuanen yaña'su'.,eso fue a regalarle a su pretendida.,shw,spa,train,True,fidel_lomas
U04151__spa2shw,U04151,G03888,eso fue a regalarle a su pretendida.,nana panunta'lli ekkuanen yaña'su'.,spa,shw,train,True,fidel_lomas
U04520__shw2spa,U04520,G04229,añapalek ali'la ta'ituli'ner'kuk,tengo otra disculpa,shw,spa,train,False,el_principito
U04520__spa2shw,U04520,G04229,tengo otra disculpa,añapalek ali'la ta'ituli'ner'kuk,spa,shw,train,False,el_principito
U00530__shw2spa,U00530,G00435,ipa'la ñinchitulek,ahora sé.,shw,spa,train,False,flashcards2
U00530__spa2shw,U00530,G00435,ahora sé.,ipa'la ñinchitulek,spa,shw,train,False,flashcards2
U03099__shw2spa,U03099,G02868,"ñi idenmapi'ñina', ñi'na musu' intantennapi'ñidek kuda.","no se están peleando, aunque no nos queremos mucho.",shw,spa,train,False,pdf_textos
U03099__spa2shw,U03099,G02868,"no se están peleando, aunque no nos queremos mucho.","ñi idenmapi'ñina', ñi'na musu' intantennapi'ñidek kuda.",spa,shw,train,False,pdf_textos
U01928__shw2spa,U01928,G01713,kana'tapala,estás ganando.,shw,spa,train,False,flashcards2
U01928__spa2shw,U01928,G01713,estás ganando.,kana'tapala,spa,shw,train,False,flashcards2
U00589__shw2spa,U00589,G00486,dadapu nuka'a,es blanco.,shw,spa,train,False,flashcards2
U00589__spa2shw,U00589,G00486,es blanco.,dadapu nuka'a,spa,shw,train,False,flashcards2
U00237__shw2spa,U00237,G00183,lli'ker'llia',cuidado.,shw,spa,train,False,flashcards2
U00237__spa2shw,U00237,G00183,cuidado.,lli'ker'llia',spa,shw,train,False,flashcards2
U04078__shw2spa,U04078,G03815,nu'su' llia'lli ipa'lalek madu.,así quedó la motelo hasta el día de hoy.,shw,spa,train,True,fidel_lomas
U04078__spa2shw,U04078,G03815,así quedó la motelo hasta el día de hoy.,nu'su' llia'lli ipa'lalek madu.,spa,shw,train,True,fidel_lomas
U00800__shw2spa,U00800,G00673,ñapawinek lupersu',estaba mareado.,shw,spa,train,False,flashcards2
U00800__spa2shw,U00800,G00673,estaba mareado.,ñapawinek lupersu',spa,shw,train,False,flashcards2
U00077__shw2spa,U00077,G01769,nana yunsu'lli,él renunció.,shw,spa,train,True,flashcards2
U00077__spa2shw,U00077,G01769,él renunció.,nana yunsu'lli,spa,shw,train,True,flashcards2
U01173__shw2spa,U01173,G01769,nana yunsu'lli,ella salió.,shw,spa,train,True,flashcards2
U01173__spa2shw,U01173,G01769,ella salió.,nana yunsu'lli,spa,shw,train,True,flashcards2
U01989__shw2spa,U01989,G01769,nana yunsu'lli,él salió.,shw,spa,train,True,flashcards2
U01989__spa2shw,U01989,G01769,él salió.,nana yunsu'lli,spa,shw,train,True,flashcards2
U01495__shw2spa,U01495,G01306,ta'itula'u pilli'te'chek,déjame cogerlo.,shw,spa,train,False,flashcards2
U01495__spa2shw,U01495,G01306,déjame cogerlo.,ta'itula'u pilli'te'chek,spa,shw,train,False,flashcards2
U02640__shw2spa,U02640,G02409,aner yawellektama'!,no lloren!,shw,spa,train,True,pdf_textos
U02640__spa2shw,U02640,G02409,no lloren!,aner yawellektama'!,spa,shw,train,True,pdf_textos
U04239__shw2spa,U04239,G03975,ipa' kala ekkilala ñapilalli asu' kaluwi' ektu'kera'su'.,ya van tres años desde que llegó esta enfermedad.,shw,spa,train,True,fidel_lomas
U04239__spa2shw,U04239,G03975,ya van tres años desde que llegó esta enfermedad.,ipa' kala ekkilala ñapilalli asu' kaluwi' ektu'kera'su'.,spa,shw,train,True,fidel_lomas
U01645__shw2spa,U01645,G01449,¿wichi'su' ñapala?,¿estás dormido?,shw,spa,train,False,flashcards2
U01645__spa2shw,U01645,G01449,¿estás dormido?,¿wichi'su' ñapala?,spa,shw,train,False,flashcards2
U04174__shw2spa,U04174,G03910,"imanantulek lli'amu asu' kupin dekshadek, du'wadek nuka'a.","me asusté al ver este río, ancho es su agua.",shw,spa,train,True,fidel_lomas
U04174__spa2shw,U04174,G03910,"me asusté al ver este río, ancho es su agua.","imanantulek lli'amu asu' kupin dekshadek, du'wadek nuka'a.",spa,shw,train,True,fidel_lomas
U00613__shw2spa,U00613,G00505,lli'ker' nanek,mira allí.,shw,spa,train,False,flashcards2
U00613__spa2shw,U00613,G00505,mira allí.,lli'ker' nanek,spa,shw,train,False,flashcards2
U03532__shw2spa,U03532,G03289,willalusa' ku'la ñinchichi'ñina' ipa'la,los niños no estudian hoy.,shw,spa,train,False,flashcards_oraciones
U03532__spa2shw,U03532,G03289,los niños no estudian hoy.,willalusa' ku'la ñinchichi'ñina' ipa'la,spa,shw,train,False,flashcards_oraciones
U00513__shw2spa,U00513,G00420,yan'katektulek,lo admito.,shw,spa,train,False,flashcards2
U00513__spa2shw,U00513,G00420,lo admito.,yan'katektulek,spa,shw,train,False,flashcards2
U00801__shw2spa,U00801,G01811,usu'lliner'ku,me despidieron.,shw,spa,train,True,flashcards2
U00801__spa2shw,U00801,G01811,me despidieron.,usu'lliner'ku,spa,shw,train,True,flashcards2
U02033__shw2spa,U02033,G01811,usu'lliner'ku,fui despedido.,shw,spa,train,True,flashcards2
U02033__spa2shw,U02033,G01811,fui despedido.,usu'lliner'ku,spa,shw,train,True,flashcards2
U03855__shw2spa,U03855,G03600,kenmama' pa'lama' ñinanluk,ustedes viajan a la ciudad.,shw,spa,train,False,flashcards_oraciones
U03855__spa2shw,U03855,G03600,ustedes viajan a la ciudad.,kenmama' pa'lama' ñinanluk,spa,shw,train,False,flashcards_oraciones
U04177__shw2spa,U04177,G03913,nu'su' penwinerchullidek wella'dek.,"de esta manera, hemos surcado el huallaga.",shw,spa,train,True,fidel_lomas
U04177__spa2shw,U04177,G03913,"de esta manera, hemos surcado el huallaga.",nu'su' penwinerchullidek wella'dek.,spa,shw,train,True,fidel_lomas
U00604__shw2spa,U00604,G00497,indekllitawa',juguemos.,shw,spa,train,False,flashcards2
U00604__spa2shw,U00604,G00497,juguemos.,indekllitawa',spa,shw,train,False,flashcards2
U03153__shw2spa,U03153,G02922,ali'lima llia'lli ma'i mutupik.,"otros se han quedado en el cerro. 11 literalmente, los nombres de adentro.",shw,spa,train,True,pdf_textos
U03153__spa2shw,U03153,G02922,"otros se han quedado en el cerro. 11 literalmente, los nombres de adentro.",ali'lima llia'lli ma'i mutupik.,spa,shw,train,True,pdf_textos
U04370__shw2spa,U04370,G04105,miñiku u'ñisha pawanwiñi nunen pi'muer'ak.,a meneleo le faltaba poquito para llenar su canoa.,shw,spa,train,True,fidel_lomas
U04370__spa2shw,U04370,G04105,a meneleo le faltaba poquito para llenar su canoa.,miñiku u'ñisha pawanwiñi nunen pi'muer'ak.,spa,shw,train,True,fidel_lomas
U00014__shw2spa,U00014,G00011,¡wa'ten'ku'!,esperen.,shw,spa,train,False,flashcards2
U00014__spa2shw,U00014,G00011,esperen.,¡wa'ten'ku'!,spa,shw,train,False,flashcards2
U03340__shw2spa,U03340,G03107,nana lansa'lli sake'ksu',ella baila con alegría.,shw,spa,train,False,flashcards_oraciones
U03340__spa2shw,U03340,G03107,ella baila con alegría.,nana lansa'lli sake'ksu',spa,shw,train,False,flashcards_oraciones
U04181__shw2spa,U04181,G03917,yalli'shawek sadinlek pa'lli.,mi hermano viajaba con su esposa.,shw,spa,train,True,fidel_lomas
U04181__spa2shw,U04181,G03917,mi hermano viajaba con su esposa.,yalli'shawek sadinlek pa'lli.,spa,shw,train,True,fidel_lomas
U03083__shw2spa,U03083,G02852,¡ma'ki'na tek kualu'lusa' ta'wanchi!,¡que los cobardes se terminen!,shw,spa,train,True,pdf_textos
U03083__spa2shw,U03083,G02852,¡que los cobardes se terminen!,¡ma'ki'na tek kualu'lusa' ta'wanchi!,spa,shw,train,True,pdf_textos
U01068__shw2spa,U01068,G00921,ñinchichi'nek,no sé.,shw,spa,train,False,flashcards2
U01068__spa2shw,U01068,G00921,no sé.,ñinchichi'nek,spa,shw,train,False,flashcards2
U00989__shw2spa,U00989,G00847,¿chacha'wanpala?,¿estás herida?,shw,spa,train,False,flashcards2
U00989__spa2shw,U00989,G00847,¿estás herida?,¿chacha'wanpala?,spa,shw,train,False,flashcards2
U04427__shw2spa,U04427,G04162,kua tulek yennichinpu' ta'itula'lli.,yo digo que no pudiendo le dejó.,shw,spa,train,True,fidel_lomas
U04427__spa2shw,U04427,G04162,yo digo que no pudiendo le dejó.,kua tulek yennichinpu' ta'itula'lli.,spa,shw,train,True,fidel_lomas
U00950__shw2spa,U00950,G00812,¡ma'nen ñinchichi'na!,¡qué burro!,shw,spa,train,True,flashcards2
U00950__spa2shw,U00950,G00812,¡qué burro!,¡ma'nen ñinchichi'na!,spa,shw,train,True,flashcards2
U00951__shw2spa,U00951,G00812,¡ma'nen ñinchichi'na!,¡qué imbécil!,shw,spa,train,True,flashcards2
U00951__spa2shw,U00951,G00812,¡qué imbécil!,¡ma'nen ñinchichi'na!,spa,shw,train,True,flashcards2
U03832__shw2spa,U03832,G03577,kenma lli'apa'la' ala'sa' pillicu'la',tú ves una película.,shw,spa,train,False,flashcards_oraciones
U03832__spa2shw,U03832,G03577,tú ves una película.,kenma lli'apa'la' ala'sa' pillicu'la',spa,shw,train,False,flashcards_oraciones
U04045__shw2spa,U04045,G03782,panwala tanak nanpipalli.,la sachavaca vive en el monte.,shw,spa,train,False,fidel_lomas
U04045__spa2shw,U04045,G03782,la sachavaca vive en el monte.,panwala tanak nanpipalli.,spa,shw,train,False,fidel_lomas
U00942__shw2spa,U00942,G00804,a'nañiechidek,compartiremos.,shw,spa,train,False,flashcards2
U00942__spa2shw,U00942,G00804,compartiremos.,a'nañiechidek,spa,shw,train,False,flashcards2
U02541__shw2spa,U02541,G02310,"nu'anma' nanalek i'la inpamu'pi'ku', inpanka'pi'ku'.",entonces con eso mismo lávense y frótense sus cuerpos.,shw,spa,train,True,pdf_textos
U02541__spa2shw,U02541,G02310,entonces con eso mismo lávense y frótense sus cuerpos.,"nu'anma' nanalek i'la inpamu'pi'ku', inpanka'pi'ku'.",spa,shw,train,True,pdf_textos
U04294__shw2spa,U04294,G04030,nanamalek kuvi-19 enpu'ni panker'chi'ñi.,por eso el covid-19 no arrasó mucho.,shw,spa,train,True,fidel_lomas
U04294__spa2shw,U04294,G04030,por eso el covid-19 no arrasó mucho.,nanamalek kuvi-19 enpu'ni panker'chi'ñi.,spa,shw,train,True,fidel_lomas
U01115__shw2spa,U01115,G00965,kerka' ñinchitapalek,estoy estudiando.,shw,spa,train,False,flashcards2
U01115__spa2shw,U01115,G00965,estoy estudiando.,kerka' ñinchitapalek,spa,shw,train,False,flashcards2
U04006__shw2spa,U04006,G03743,"pa'apan, ipa'linchi, ali'la nadi'nek kanañi.","estando andando, entonces, encontró a otro joven.",shw,spa,train,True,fidel_lomas
U04006__spa2shw,U04006,G03743,"estando andando, entonces, encontró a otro joven.","pa'apan, ipa'linchi, ali'la nadi'nek kanañi.",spa,shw,train,True,fidel_lomas
U04178__shw2spa,U04178,G03914,nanek luwerchulek sennan ñinanlu'. nanek'unta' wichi'llidek.,"entonces, conocí el pueblo de lagunas. ahí también dormimos.",shw,spa,train,True,fidel_lomas
U04178__spa2shw,U04178,G03914,"entonces, conocí el pueblo de lagunas. ahí también dormimos.",nanek luwerchulek sennan ñinanlu'. nanek'unta' wichi'llidek.,spa,shw,train,True,fidel_lomas
U00101__shw2spa,U00101,G00066,kuanta',"yo, también.",shw,spa,train,False,flashcards2
U00101__spa2shw,U00101,G00066,"yo, también.",kuanta',spa,shw,train,False,flashcards2
U02674__shw2spa,U02674,G02443,yaaurañini'ma arakayu luwanchiñi.,quisieron hacerle comer pero arákayu no quiso.,shw,spa,train,True,pdf_textos
U02674__spa2shw,U02674,G02443,quisieron hacerle comer pero arákayu no quiso.,yaaurañini'ma arakayu luwanchiñi.,spa,shw,train,True,pdf_textos
U02848__shw2spa,U02848,G02617,kua ipa' wa'latulek.,yo ya he soñado.,shw,spa,train,True,pdf_textos
U02848__spa2shw,U02848,G02617,yo ya he soñado.,kua ipa' wa'latulek.,spa,shw,train,True,pdf_textos
U02857__shw2spa,U02857,G02626,"tullima nana ala'sa' taserpi wa'lata'su', lunanpichita'su'.","dijo ese viejo soñador, que predecía lo que iba a suceder.",shw,spa,train,True,pdf_textos
U02857__spa2shw,U02857,G02626,"dijo ese viejo soñador, que predecía lo que iba a suceder.","tullima nana ala'sa' taserpi wa'lata'su', lunanpichita'su'.",spa,shw,train,True,pdf_textos
U03470__shw2spa,U03470,G03233,wilalusa' ku'la llinserchi'ñina nanpier'kasu',los niños no escriben sus historias.,shw,spa,train,False,flashcards_oraciones
U03470__spa2shw,U03470,G03233,los niños no escriben sus historias.,wilalusa' ku'la llinserchi'ñina nanpier'kasu',spa,shw,train,False,flashcards_oraciones
U04423__shw2spa,U04423,G04158,napi' a'ka nu'tuwinanta'ser' nanek wilalusa' wiuksu' ñinchitupiner'kek.,"si hubiesen hecho esto antes, ahí los niños rápido hubieran aprendido.",shw,spa,train,True,fidel_lomas
