original_index,ESP,SHIWILU,removal_reason
7262,¡Qué derroche de energía!,,SHIWILU es NaN
7263,¡Qué desperdicio de energía!,,SHIWILU es NaN
7264,¡Qué despilfarro de energía!,,SHIWILU es NaN
7265,¿Te pusiste bloqueador solar?,,SHIWILU es NaN
7266,Tom es una leyenda.,,SHIWILU es NaN
7267,Residimos ahí tres meses.,,SHIWILU es NaN
7268,Las fiestas me aburren.,,SHIWILU es NaN
7269,Me encantan las fiestas.,,SHIWILU es NaN
7270,Las fiestas son divertidas.,,SHIWILU es NaN
7271,Detesto las fiestas sorpresa.,,SHIWILU es NaN
7272,Me toca a mí.,,SHIWILU es NaN
7273,Te toca a ti.,,SHIWILU es NaN
7274,¿A quién le toca?,,SHIWILU es NaN
7275,¿Toca él el piano?,,SHIWILU es NaN
7276,Mary toca el piano.,,SHIWILU es NaN
7277,¿Ella toca el piano?,,SHIWILU es NaN
7278,Ella toca la guitarra.,,SHIWILU es NaN
7279,Toca piano y guitarra.,,SHIWILU es NaN
7280,¿Qué instrumentos toca Tom?,,SHIWILU es NaN
7281,¿Te puedo visitar hoy?,,SHIWILU es NaN
7282,Vamos a visitar Boston.,,SHIWILU es NaN
7283,Él espera visitar París.,,SHIWILU es NaN
7284,Me gustaría visitar Londres.,,SHIWILU es NaN
7285,Me gustaría visitar Australia.,,SHIWILU es NaN
7286,¿Qué lugares desearías visitar?,,SHIWILU es NaN
7287,Tom quería visitar Norteamérica.,,SHIWILU es NaN
7288,Tom quería visitar Centroamérica.,,SHIWILU es NaN
7289,Soy miembro del coro.,,SHIWILU es NaN
7290,Soy miembro del equipo.,,SHIWILU es NaN
7291,Todo miembro debe asistir.,,SHIWILU es NaN
7292,Fueron elegidos al azar.,,SHIWILU es NaN
7293,Anote usted sus objetivos.,,SHIWILU es NaN
7294,Los aplausos eran ensordecedores.,,SHIWILU es NaN
7295,Nos podrías dejar ir.,,SHIWILU es NaN
7296,¿Me lo podrías explicar?,,SHIWILU es NaN
7297,¿Podrías tocar un tango?,,SHIWILU es NaN
7298,Podrías estar en peligro.,,SHIWILU es NaN
7299,Podrías haber sido feliz.,,SHIWILU es NaN
7300,"Danos un minuto, ¿podrías?",,SHIWILU es NaN
7301,Podrías preguntarle a Tom.,,SHIWILU es NaN
7302,Sabía que podrías hacerlo.,,SHIWILU es NaN
7303,¿Podrías cerrar la puerta?,,SHIWILU es NaN
7304,¿Podrías hacerme un favor?,,SHIWILU es NaN
7305,Pensé que podrías ayudarme.,,SHIWILU es NaN
7306,¿Podrías dibujarme un mapa?,,SHIWILU es NaN
7307,¿Podrías esperar un segundo?,,SHIWILU es NaN
7308,¿Podrías llamarme más tarde?,,SHIWILU es NaN
7309,¿Podrías por favor ayudarme?,,SHIWILU es NaN
7310,¿Podrías prestarme el libro?,,SHIWILU es NaN
7311,¿Podrías ser más específico?,,SHIWILU es NaN
7312,¿Podrías apagar el televisor?,,SHIWILU es NaN
7313,¿Podrías enviarme un folleto?,,SHIWILU es NaN
7314,Tú podrías resultar lastimado.,,SHIWILU es NaN
7315,¿Podrías enmarcarme esta foto?,,SHIWILU es NaN
7316,¿Podrías hacerme un descuento?,,SHIWILU es NaN
7317,"¿Podrías repetirlo, por favor?",,SHIWILU es NaN
7318,¿Podrías ayudarme diez minutos?,,SHIWILU es NaN
7319,¿Podrías conducir más despacio?,,SHIWILU es NaN
7320,¿Podrías hablarme más despacio?,,SHIWILU es NaN
7321,"¿Podrías levantarte, por favor?",,SHIWILU es NaN
7322,¿Podrías envolverlos por separado?,,SHIWILU es NaN
7323,Posiblemente no pueda venir.,,SHIWILU es NaN
7324,Él posiblemente esté equivocado.,,SHIWILU es NaN
7325,Debes reunir más información.,,SHIWILU es NaN
7326,Tenemos que reunir información.,,SHIWILU es NaN
7327,Te compré una cometa.,,SHIWILU es NaN
7328,La cremallera está atascada.,,SHIWILU es NaN
7329,Seguramente estudias con ganas.,,SHIWILU es NaN
7330,Tom marca la diferencia.,,SHIWILU es NaN
7331,El autor es brasileño.,,SHIWILU es NaN
7332,Conocemos bien al autor.,,SHIWILU es NaN
7333,Ojalá él estuviera aquí.,,SHIWILU es NaN
7334,Está en mi bolsillo.,,SHIWILU es NaN
7335,¿Quién te ha pegado?,,SHIWILU es NaN
7336,Ellos elevaron un globo.,,SHIWILU es NaN
7337,El globo ascendió lentamente.,,SHIWILU es NaN
7338,La negociación está terminada.,,SHIWILU es NaN
7339,"No te vayas, Tom.",,SHIWILU es NaN
7340,No vayas a Boston.,,SHIWILU es NaN
7341,Es mejor que vayas.,,SHIWILU es NaN
7342,Mejor no vayas hoy.,,SHIWILU es NaN
7343,Espera. No te vayas.,,SHIWILU es NaN
7344,No vayas allí ahora.,,SHIWILU es NaN
7345,Quiero que tú vayas.,,SHIWILU es NaN
7346,No vayas sin sombrero.,,SHIWILU es NaN
7347,Nada sucede por casualidad.,,SHIWILU es NaN
7348,Tenían tiempo de sobra.,,SHIWILU es NaN
7349,Asumí que tenían hambre.,,SHIWILU es NaN
7350,Los pájaros tenían hambre.,,SHIWILU es NaN
7351,Ellos tampoco tenían dinero.,,SHIWILU es NaN
7352,Ellos tenían ideas distintas.,,SHIWILU es NaN
7353,Pocas granjas tenían electricidad.,,SHIWILU es NaN
7354,¿No estabas en casa?,,SHIWILU es NaN
7355,¿En qué barco estabas?,,SHIWILU es NaN
7356,¿En qué vuelo estabas?,,SHIWILU es NaN
7357,¿No estabas de salida?,,SHIWILU es NaN
7358,¿Por qué estabas allí?,,SHIWILU es NaN
7359,No sabía dónde estabas.,,SHIWILU es NaN
7360,Sabía que estabas bien.,,SHIWILU es NaN
7361,Sabía que estabas vivo.,,SHIWILU es NaN
7362,¿Dónde estabas en 2013?,,SHIWILU es NaN
7363,¿Dónde estabas ese día?,,SHIWILU es NaN
7364,Creía que estabas muerto.,,SHIWILU es NaN
7365,Sé que estabas bromeando.,,SHIWILU es NaN
7366,Pensé que estabas dormida.,,SHIWILU es NaN
7367,Sabía que estabas enfermo.,,SHIWILU es NaN
7368,¿Por qué estabas gritando?,,SHIWILU es NaN
7369,Pensé que estabas lesionado.,,SHIWILU es NaN
7370,Sabía que estabas bromeando.,,SHIWILU es NaN
7371,¿Con quién estabas hablando?,,SHIWILU es NaN
7372,¿Donde estabas tu escondido?,,SHIWILU es NaN
7373,Creíamos que estabas enfermo.,,SHIWILU es NaN
7374,¿Estabas coqueteando con Tom?,,SHIWILU es NaN
7375,"Entonces estabas solo, ¿verdad?",,SHIWILU es NaN
7376,Trataba de no mirar.,,SHIWILU es NaN
7377,No nos queda té.,,SHIWILU es NaN
7378,Ya no queda sal.,,SHIWILU es NaN
7379,El verde te queda.,,SHIWILU es NaN
7380,Solo queda un día.,,SHIWILU es NaN
7381,Ya no queda queso.,,SHIWILU es NaN
7382,Casi no queda vino.,,SHIWILU es NaN
7383,No me queda tiempo.,,SHIWILU es NaN
7384,¿Queda algo de sal?,,SHIWILU es NaN
7385,Japón queda en Asia.,,SHIWILU es NaN
7386,¿Hay toque de queda?,,SHIWILU es NaN
7387,Queda poco por hacer.,,SHIWILU es NaN
7388,Roma queda en Italia.,,SHIWILU es NaN
7389,¿Queda algo de azúcar?,,SHIWILU es NaN
7390,Damasco queda en Siria.,,SHIWILU es NaN
7391,Italia queda en Europa.,,SHIWILU es NaN
7392,¿Le queda algún boleto?,,SHIWILU es NaN
7393,¿Dónde queda el ingreso?,,SHIWILU es NaN
7394,¿Dónde queda la entrada?,,SHIWILU es NaN
7395,No queda papel higiénico.,,SHIWILU es NaN
7396,¿Dónde queda el zoológico?,,SHIWILU es NaN
7397,Sólo queda una alternativa.,,SHIWILU es NaN
7398,Todo queda conforme estaba.,,SHIWILU es NaN
7399,Lo aprendí yo solo.,,SHIWILU es NaN
7400,Aprendí mucho de él.,,SHIWILU es NaN
7401,Aprendí mucho de ti.,,SHIWILU es NaN
7402,Aprendí mucho de Tom.,,SHIWILU es NaN
7403,Nunca aprendí a nadar.,,SHIWILU es NaN
7404,Aprendí de mis errores.,,SHIWILU es NaN
7405,Aprendí pronto a nadar.,,SHIWILU es NaN
7406,Aprendí francés yo solo.,,SHIWILU es NaN
7407,Aprendí mucho sobre Tom.,,SHIWILU es NaN
7408,Aprendí mucho esta semana.,,SHIWILU es NaN
7409,Aprendí una nueva técnica.,,SHIWILU es NaN
7410,Aprendí mucho sobre Boston.,,SHIWILU es NaN
7411,No sé qué pasó.,,SHIWILU es NaN
7412,No vi qué pasó.,,SHIWILU es NaN
7413,Ya pasó lo peor.,,SHIWILU es NaN
7414,Tom la pasó bien.,,SHIWILU es NaN
7415,¿Qué te pasó ayer?,,SHIWILU es NaN
7416,Tom la pasó genial.,,SHIWILU es NaN
7417,Tom pasó la prueba.,,SHIWILU es NaN
7418,¿Cómo te pasó esto?,,SHIWILU es NaN
7419,¿Qué pasó aquí hoy?,,SHIWILU es NaN
7420,¿Qué pasó el lunes?,,SHIWILU es NaN
7421,Adivine qué me pasó.,,SHIWILU es NaN
7422,Nadie sabe qué pasó.,,SHIWILU es NaN
7423,¿Es allá donde pasó?,,SHIWILU es NaN
7424,¿Qué pasó en Boston?,,SHIWILU es NaN
7425,¿Qué pasó esa noche?,,SHIWILU es NaN
7426,¿Y qué pasó después?,,SHIWILU es NaN
7427,Adivinen qué me pasó.,,SHIWILU es NaN
7428,Ellos saben qué pasó.,,SHIWILU es NaN
7429,No pasó nada todavía.,,SHIWILU es NaN
7430,Parece que pasó algo.,,SHIWILU es NaN
7431,Todo pasó muy rápido.,,SHIWILU es NaN
7432,¿Qué pasó allá abajo?,,SHIWILU es NaN
7433,¿Qué pasó allá atrás?,,SHIWILU es NaN
7434,¿Y entonces que pasó?,,SHIWILU es NaN
7435,Eso no pasó realmente.,,SHIWILU es NaN
7436,Quiero saber qué pasó.,,SHIWILU es NaN
7437,¿Qué pasó en realidad?,,SHIWILU es NaN
7438,¿Qué pasó esta mañana?,,SHIWILU es NaN
7439,Una terrible cosa pasó.,,SHIWILU es NaN
7440,¿Cuándo pasó todo esto?,,SHIWILU es NaN
7441,¿Realmente le pasó eso?,,SHIWILU es NaN
7442,¿Qué pasó aquella noche?,,SHIWILU es NaN
7443,Pasó algo inusual anoche.,,SHIWILU es NaN
7444,¿Qué pasó a continuación?,,SHIWILU es NaN
7445,¿Realmente pasó todo esto?,,SHIWILU es NaN
7446,¿Exactamente qué pasó aquí?,,SHIWILU es NaN
7447,"Afortunadamente, eso no pasó.",,SHIWILU es NaN
7448,"Parecés deprimido, ¿pasó algo?",,SHIWILU es NaN
7449,Eso ya lo sé.,,SHIWILU es NaN
7450,Sé de qué va.,,SHIWILU es NaN
7451,Sé lo que es.,,SHIWILU es NaN
7452,Sé lo que oí.,,SHIWILU es NaN
7453,Sé lo que vi.,,SHIWILU es NaN
7454,Esto ya lo sé.,,SHIWILU es NaN
7455,No sé por qué.,,SHIWILU es NaN
7456,Sé lo que era.,,SHIWILU es NaN
7457,Sé que te amo.,,SHIWILU es NaN
7458,Ya sé cómo va.,,SHIWILU es NaN
7459,Yo no sé ruso.,,SHIWILU es NaN
7460,Lo sé muy bien.,,SHIWILU es NaN
7461,No sé la causa.,,SHIWILU es NaN
7462,No sé qué haré.,,SHIWILU es NaN
7463,No sé qué pasó.,,SHIWILU es NaN
7464,No sé quién es.,,SHIWILU es NaN
7465,Sé lo que dije.,,SHIWILU es NaN
7466,Sé lo que haré.,,SHIWILU es NaN
7467,Sé lo que hice.,,SHIWILU es NaN
7468,Sé lo que hizo.,,SHIWILU es NaN
7469,Sé lo que pasa.,,SHIWILU es NaN
7470,Sé mucho de ti.,,SHIWILU es NaN
7471,Sé que él sabe.,,SHIWILU es NaN
7472,Sé que fue Tom.,,SHIWILU es NaN
7473,Yo mismo lo sé.,,SHIWILU es NaN
7474,Yo sé todo eso.,,SHIWILU es NaN
7475,No sé adónde ir.,,SHIWILU es NaN
7476,No sé casi nada.,,SHIWILU es NaN
7477,No sé qué creer.,,SHIWILU es NaN
7478,No sé qué hacer.,,SHIWILU es NaN
7479,No sé quién soy.,,SHIWILU es NaN
7480,Sé lo que haces.,,SHIWILU es NaN
7481,Sé lo que sentí.,,SHIWILU es NaN
7482,Sé que está mal.,,SHIWILU es NaN
7483,Sé qué no comer.,,SHIWILU es NaN
7484,Sé que Tom sabe.,,SHIWILU es NaN
7485,Sé todo lo tuyo.,,SHIWILU es NaN
7486,Yo ni sé bailar.,,SHIWILU es NaN
7487,Yo no sé inglés.,,SHIWILU es NaN
7488,Yo sé tu nombre.,,SHIWILU es NaN
7489,Yo sé usar esto.,,SHIWILU es NaN
7490,Ahora sé por qué.,,SHIWILU es NaN
7491,No sé adónde vas.,,SHIWILU es NaN
7492,No sé dónde está.,,SHIWILU es NaN
7493,No sé qué quiero.,,SHIWILU es NaN
7494,Sé cómo se llama.,,SHIWILU es NaN
7495,Sé lo que quiero.,,SHIWILU es NaN
7496,Sé lo que siento.,,SHIWILU es NaN
7497,Sé que eres rica.,,SHIWILU es NaN
7498,Sé que eres rico.,,SHIWILU es NaN
7499,Sé que es pesado.,,SHIWILU es NaN
7500,Sé que es verdad.,,SHIWILU es NaN
7501,Sé que hace frío.,,SHIWILU es NaN
7502,Sé que lo tienes.,,SHIWILU es NaN
7503,Sé quién es ella.,,SHIWILU es NaN
7504,Tan sólo sé esto.,,SHIWILU es NaN
7505,Todavía no lo sé.,,SHIWILU es NaN
7506,Ya sé como suena.,,SHIWILU es NaN
7507,Yo sé mi trabajo.,,SHIWILU es NaN
7508,Yo sé tu secreto.,,SHIWILU es NaN
7509,Yo tampoco lo sé.,,SHIWILU es NaN
7510,Me sé este chiste.,,SHIWILU es NaN
7511,No sé como usarla.,,SHIWILU es NaN
7512,No sé cuál elegir.,,SHIWILU es NaN
7513,No sé dónde estoy.,,SHIWILU es NaN
7514,No sé qué decirte.,,SHIWILU es NaN
7515,No sé qué esperar.,,SHIWILU es NaN
7516,No sé qué haremos.,,SHIWILU es NaN
7517,Sé como me sentía.,,SHIWILU es NaN
7518,Sé donde está Tom.,,SHIWILU es NaN
7519,Sé jugar al tenis.,,SHIWILU es NaN
7520,Sé lo que dijiste.,,SHIWILU es NaN
7521,Sé lo que escribí.,,SHIWILU es NaN
7522,Sé lo que hiciste.,,SHIWILU es NaN
7523,Sé lo que quieres.,,SHIWILU es NaN
7524,Sé que es difícil.,,SHIWILU es NaN
7525,Sé que la empaqué.,,SHIWILU es NaN
7526,Sé que Tom mintió.,,SHIWILU es NaN
7527,Sé que viven aquí.,,SHIWILU es NaN
7528,No sé como decirlo.,,SHIWILU es NaN
7529,No sé cómo sucedió.,,SHIWILU es NaN
7530,No sé leer francés.,,SHIWILU es NaN
7531,No sé los detalles.,,SHIWILU es NaN
7532,No sé nada todavía.,,SHIWILU es NaN
7533,No sé su dirección.,,SHIWILU es NaN
7534,Sé como te sientes.,,SHIWILU es NaN
7535,Sé cómo te sientes.,,SHIWILU es NaN
7536,Sé de quién hablas.,,SHIWILU es NaN
7537,Sé dónde ella vive.,,SHIWILU es NaN
7538,Sé dónde está ella.,,SHIWILU es NaN
7539,Sé lo que necesito.,,SHIWILU es NaN
7540,Sé mucho de barcos.,,SHIWILU es NaN
7541,Sé que era difícil.,,SHIWILU es NaN
7542,Sé que fue extraño.,,SHIWILU es NaN
7543,Sé que suena tonto.,,SHIWILU es NaN
7544,Sé que tengo razón.,,SHIWILU es NaN
7545,Sé que tiene razón.,,SHIWILU es NaN
7546,Ya sé como termina.,,SHIWILU es NaN
7547,Yo sé como hacerlo.,,SHIWILU es NaN
7548,Yo sé cuándo parar.,,SHIWILU es NaN
7549,Lo sé con seguridad.,,SHIWILU es NaN
7550,No sé cuándo vendrá.,,SHIWILU es NaN
7551,No sé hablar alemán.,,SHIWILU es NaN
7552,No sé manejar carro.,,SHIWILU es NaN
7553,No sé que significa.,,SHIWILU es NaN
7554,"Por favor, sé suave.",,SHIWILU es NaN
7555,Sé lo que hicisteis.,,SHIWILU es NaN
7556,Sé lo que significa.,,SHIWILU es NaN
7557,Sé que es imposible.,,SHIWILU es NaN
7558,Sé que merezco esto.,,SHIWILU es NaN
7559,Sé que puedes oírme.,,SHIWILU es NaN
7560,Sé que soy inocente.,,SHIWILU es NaN
7561,Sé que tienes novia.,,SHIWILU es NaN
7562,Sé que tienes razón.,,SHIWILU es NaN
7563,Sé que Tom entiende.,,SHIWILU es NaN
7564,¡Sé una buena chica!,,SHIWILU es NaN
7565,Tú estás al mando.,,SHIWILU es NaN
7566,Estás en mi camino.,,SHIWILU es NaN
7567,Ahora estás a salvo.,,SHIWILU es NaN
7568,Estás muy linda hoy.,,SHIWILU es NaN
7569,Estás viejo y terco.,,SHIWILU es NaN
7570,Nunca estás en casa.,,SHIWILU es NaN
7571,Tú estás muy alerta.,,SHIWILU es NaN
7572,Veo que estás listo.,,SHIWILU es NaN
7573,¿En qué grado estás?,,SHIWILU es NaN
7574,¿Estás en la ciudad?,,SHIWILU es NaN
7575,¿Estás en una banda?,,SHIWILU es NaN
7576,¿Por eso estás aquí?,,SHIWILU es NaN
7577,¿Por qué estás aquí?,,SHIWILU es NaN
7578,¿Por qué estás sola?,,SHIWILU es NaN
7579,Sé que estás enojado.,,SHIWILU es NaN
7580,Sé que estás ocupada.,,SHIWILU es NaN
7581,Tú estás seguro aquí.,,SHIWILU es NaN
7582,¿Aún estás en Boston?,,SHIWILU es NaN
7583,¿Estás feliz con eso?,,SHIWILU es NaN
7584,¿Para qué estás aquí?,,SHIWILU es NaN
7585,Creo que estás celoso.,,SHIWILU es NaN
7586,"Estás en peligro, Tom.",,SHIWILU es NaN
7587,Estás muy cerca ahora.,,SHIWILU es NaN
7588,Lo estás haciendo mal.,,SHIWILU es NaN
7589,¡Hola! ¿Qué tal estás?,,SHIWILU es NaN
7590,¿Estás hablando de mí?,,SHIWILU es NaN
7591,¿Estás segura de esto?,,SHIWILU es NaN
7592,¿Estás seguro de esto?,,SHIWILU es NaN
7593,¿Por qué estás triste?,,SHIWILU es NaN
7594,Estás en graves apuros.,,SHIWILU es NaN
7595,Estás pagando por esto.,,SHIWILU es NaN
7596,Estás rompiendo la ley.,,SHIWILU es NaN
7597,Lo estás haciendo bien.,,SHIWILU es NaN
7598,No me estás escuchando.,,SHIWILU es NaN
7599,Tú estás sin autoridad.,,SHIWILU es NaN
7600,¡Lo estás haciendo mal!,,SHIWILU es NaN
7601,¿A quién estás mirando?,,SHIWILU es NaN
7602,¿Cómo de cansado estás?,,SHIWILU es NaN
7603,¿Cómo estás estos días?,,SHIWILU es NaN
7604,¿Con qué estás jugando?,,SHIWILU es NaN
7605,¿De qué estás hablando?,,SHIWILU es NaN
7606,¿En qué estás pensando?,,SHIWILU es NaN
7607,¿Estás ahora en Boston?,,SHIWILU es NaN
7608,¿Estás enojado con Tom?,,SHIWILU es NaN
7609,¿Estás hablando de Tom?,,SHIWILU es NaN
7610,¿Estás libre el martes?,,SHIWILU es NaN
7611,¿Estás yendo más lejos?,,SHIWILU es NaN
7612,¿La estás pasando bien?,,SHIWILU es NaN
7613,¿Por qué estás enojado?,,SHIWILU es NaN
7614,¿Por qué estás sudando?,,SHIWILU es NaN
7615,¿Por qué estás tumbado?,,SHIWILU es NaN
7616,Estás atrasado otra vez.,,SHIWILU es NaN
7617,Me estás volviendo loco.,,SHIWILU es NaN
7618,Sé que estás confundido.,,SHIWILU es NaN
7619,"Tom, ¿todavía estás ahí?",,SHIWILU es NaN
7620,Tú estás bajo juramento.,,SHIWILU es NaN
7621,¿Estás cansada de vivir?,,SHIWILU es NaN
7622,¿Estás enamorada de Tom?,,SHIWILU es NaN
7623,¿Estás esperando el bus?,,SHIWILU es NaN
7624,"¿Estás feliz ahora, Tom?",,SHIWILU es NaN
7625,¿Estás libre esta tarde?,,SHIWILU es NaN
7626,¿Estás listo para volar?,,SHIWILU es NaN
7627,¿Estás ocupado el lunes?,,SHIWILU es NaN
7628,¿Por qué estás bailando?,,SHIWILU es NaN
7629,¿Por qué estás enfadada?,,SHIWILU es NaN
7630,¿Qué estás haciendo acá?,,SHIWILU es NaN
7631,¿Qué me estás ocultando?,,SHIWILU es NaN
7632,¿Todavía estás por aquí?,,SHIWILU es NaN
7633,Creo que estás mintiendo.,,SHIWILU es NaN
7634,Estás mintiendo otra vez.,,SHIWILU es NaN
7635,Menudo bicho estás hecho.,,SHIWILU es NaN
7636,"No estás celoso, ¿verdad?",,SHIWILU es NaN
7637,Tú estás poniéndote rojo.,,SHIWILU es NaN
7638,Tú estás preparando esto.,,SHIWILU es NaN
7639,¿A quién estás esperando?,,SHIWILU es NaN
7640,¿De qué estás preocupada?,,SHIWILU es NaN
7641,¿De quién estás hablando?,,SHIWILU es NaN
7642,¿Dónde te estás quedando?,,SHIWILU es NaN
7643,¿Estás listo para partir?,,SHIWILU es NaN
7644,¿Estás solo o acompañado?,,SHIWILU es NaN
7645,¿No te estás divirtiendo?,,SHIWILU es NaN
7646,¿Por qué estás levantada?,,SHIWILU es NaN
7647,¿Qué estás leyendo ahora?,,SHIWILU es NaN
7648,¿Qué juego estás jugando?,,SHIWILU es NaN
7649,Creo que estás equivocado.,,SHIWILU es NaN
7650,Esta noche estás preciosa.,,SHIWILU es NaN
7651,Estás empezando a joderme.,,SHIWILU es NaN
7652,Estás en graves problemas.,,SHIWILU es NaN
7653,Estás perdiendo el tiempo.,,SHIWILU es NaN
7654,Estás saturado de trabajo.,,SHIWILU es NaN
7655,Estás seguro aquí conmigo.,,SHIWILU es NaN
7656,Estás tentando al destino.,,SHIWILU es NaN
7657,Ni siquiera estás sudando.,,SHIWILU es NaN
7658,No estás aburrido ¿verdad?,,SHIWILU es NaN
7659,Sabemos que estás ocupado.,,SHIWILU es NaN
7660,Siempre te estás quejando.,,SHIWILU es NaN
7661,Supongo que estás enojado.,,SHIWILU es NaN
7662,¡Tom! ¿Qué estás haciendo?,,SHIWILU es NaN
7663,¿Con quién estás hablando?,,SHIWILU es NaN
7664,¿Estás buscando un empleo?,,SHIWILU es NaN
7665,¿Estás de acuerdo conmigo?,,SHIWILU es NaN
7666,¿Estás enamorado de María?,,SHIWILU es NaN
7667,¿Estás libre el miércoles?,,SHIWILU es NaN
7668,¿Estás listo para empezar?,,SHIWILU es NaN
7669,¿Estás tú preparando esto?,,SHIWILU es NaN
7670,¿Me estás llamando ladrón?,,SHIWILU es NaN
7671,¿Por qué estás bostezando?,,SHIWILU es NaN
7672,¿Por qué estás estudiando?,,SHIWILU es NaN
7673,¿Qué estás haciendo ahora?,,SHIWILU es NaN
7674,Esta noche estás magnífica.,,SHIWILU es NaN
7675,Estás empezando a gustarme.,,SHIWILU es NaN
7676,"Hoy estás ocupado, ¿verdad?",,SHIWILU es NaN
7677,¡Siempre te estás quejando!,,SHIWILU es NaN
7678,¿Acaso me estás escuchando?,,SHIWILU es NaN
7679,¿Estás esperando a alguien?,,SHIWILU es NaN
7680,¿Estás involucrado en esto?,,SHIWILU es NaN
7681,¿Estás perdiendo la cabeza?,,SHIWILU es NaN
7682,Avívate; estás como dormido.,,SHIWILU es NaN
7683,Estás empezando a enfadarme.,,SHIWILU es NaN
7684,Estás yendo demasiado lejos.,,SHIWILU es NaN
7685,Te estás poniendo paranoico.,,SHIWILU es NaN
7686,¿De cuánto estás embarazada?,,SHIWILU es NaN
7687,¿Dónde te estás escondiendo?,,SHIWILU es NaN
7688,¿Estás buscando alguna cosa?,,SHIWILU es NaN
7689,¿Estás cuestionando mi plan?,,SHIWILU es NaN
7690,¿Me estás llamando estúpido?,,SHIWILU es NaN
7691,Estás conduciendo muy rápido.,,SHIWILU es NaN
7692,¡No estás prestando atención!,,SHIWILU es NaN
7693,¿Estás preparada para mañana?,,SHIWILU es NaN
7694,¿Me estás llamando mentirosa?,,SHIWILU es NaN
7695,¿Realmente estás muy ocupado?,,SHIWILU es NaN
7696,¿Sobre qué estás farfullando?,,SHIWILU es NaN
7697,Todavía estás soltero ¿verdad?,,SHIWILU es NaN
7698,¿Estás tratando de distraerme?,,SHIWILU es NaN
7699,¿Qué estás intentando ocultar?,,SHIWILU es NaN
7700,¿Qué navegador estás ocupando?,,SHIWILU es NaN
7701,Claramente tú estás equivocado.,,SHIWILU es NaN
7702,Estás enfermo. Debes descansar.,,SHIWILU es NaN
7703,¿Estás intentando decirme algo?,,SHIWILU es NaN
7704,¿Estás llamando desde Alemania?,,SHIWILU es NaN
7705,¿Estás teniendo algún malestar?,,SHIWILU es NaN
7706,¿Sobre qué estás chismorreando?,,SHIWILU es NaN
7707,Estás gastando demasiado dinero.,,SHIWILU es NaN
7708,¿Qué estás buscando exactamente?,,SHIWILU es NaN
7709,Estás manejando demasiado rápido.,,SHIWILU es NaN
7710,Probablemente estás muy aburrido.,,SHIWILU es NaN
7711,¿Estás satisfecho o insatisfecho?,,SHIWILU es NaN
7712,Siempre estás esperando problemas.,,SHIWILU es NaN
7713,Estás conduciendo demasiado rápido.,,SHIWILU es NaN
7714,Tom cumplió 13 años.,,SHIWILU es NaN
7715,Cumplió con su deber.,,SHIWILU es NaN
7716,Ella cumplió dieciséis años.,,SHIWILU es NaN
7717,Eisenhower cumplió su promesa.,,SHIWILU es NaN
7718,¿Qué hacían ellos ahí?,,SHIWILU es NaN
7719,Sé lo que hiciste.,,SHIWILU es NaN
7720,Vi lo que hiciste.,,SHIWILU es NaN
7721,Tú me hiciste esto.,,SHIWILU es NaN
7722,Lo hiciste muy bien.,,SHIWILU es NaN
7723,¿Lo hiciste tú solo?,,SHIWILU es NaN
7724,¿Por qué lo hiciste?,,SHIWILU es NaN
7725,Hiciste llorar a Tom.,,SHIWILU es NaN
7726,"Lo hiciste bien, Tom.",,SHIWILU es NaN
7727,Lo hiciste de verdad.,,SHIWILU es NaN
7728,Quizá lo hiciste mal.,,SHIWILU es NaN
7729,¿Por qué hiciste eso?,,SHIWILU es NaN
7730,¿Ya hiciste tu tarea?,,SHIWILU es NaN
7731,Tú me hiciste hacerlo.,,SHIWILU es NaN
7732,¿Para qué hiciste eso?,,SHIWILU es NaN
7733,¿Por qué hiciste esto?,,SHIWILU es NaN
7734,¿Qué hiciste esta vez?,,SHIWILU es NaN
7735,Lo hiciste a propósito.,,SHIWILU es NaN
